!Series_platform_id	GPL21103			
GENE	rna	Mo~rep1	Oc~rep1	@OC_up
RPS10	0.245757107	1204.799464	1428.734337	
RPS10-PS1	0.510721632	2.684831086	4.250009813	
RPS10-PS2	-0.316954344	0.245697993	0	
RPS10-PS3	0	0	0	
RPS10-PS4	0.009762168	0.243467138	0.251909738	
RPS11	0.070256139	7931.353338	8327.202113	
RPS11-PS1	-0.442097797	1.713470551	0.997286721	
RPS11-PS2	-0.981329753	0.974284297	0	
RPS11-PS3	0.266702756	0.245697993	0.498643361	
RPS11-PS4	0	0	0	
RPS11-PS5	0.792472898	0.732909432	2.001469805	
RPS12	0.48846401	7066.265159	9914.022517	
RPS12L1	0	0	0	
RPS12-PS1	0	0	0.250317973	
RPS12-PS10	0.4065211	5.599496483	7.747538183	
RPS12-PS11	0	0	0	
RPS12-PS12	0	0	0	
RPS12-PS13	0	0	0	
RPS12-PS14	0	0	0	
RPS12-PS15	0	0	0	
RPS12-PS16	0	0	0	
RPS12-PS17	0	0	0	
RPS12-PS18	0	0	0	
RPS12-PS19	0.018114241	0.730678577	0.752545684	
RPS12-PS20	0	0	0	
RPS12-PS21	0	0	0	
RPS12-PS22	0	0	0	
RPS12-PS23	0	0	0	
RPS12-PS24	0.853845118	0.243467138	1.247332356	
RPS12-PS26	0.507480453	1.459869552	2.496865395	
RPS12-PS3	0.315888083	126.4614393	157.6611532	
RPS12-PS5	-0.21556273	2.192130196	1.749095005	
RPS12-PS6	0	0	0	
RPS12-PS7	0	0	0	
RPS12-PS9	0	0	1.499306336	
RPS13	0.397423919	1884.51002	2482.506868	
RPS13-PS1	0.467226543	47.70476027	66.33186037	
RPS13-PS2	0	0	0	
RPS13-PS4	0	0	1.745911475	
RPS13-PS5	0	0	0.745040404	
RPS13-PS6	0	0	0	
RPS13-PS7	0	0	0	
RPS13-PS8	0	0	0	
RPS14	0.160022119	7193.673675	8037.639604	
RPS15	0.44827543	6152.94186	8395.489313	
RPS15A	0.239831156	5253.080091	6203.303875	
RPS15A-PS1	-0.608230543	2.431784413	1.251253286	
RPS15A-PS2	0.007926658	0.243467138	0.250317973	
RPS15A-PS3	-0.053221771	11.17640725	10.7353978	
RPS15A-PS4	0.113842195	3.392632136	3.753294797	
RPS15A-PS5	0.205609987	0.734863125	1.000598734	
RPS15A-PS6	-0.182318984	2.685757037	2.248203428	
RPS15A-PS7	0.240403506	0.483259936	0.752209105	
RPS15A-PS8	0.025347207	1.705195919	1.753144418	
RPS15-PS2	0.75607078	1.221797401	2.752359483	
RPS16	0.413323098	3488.772511	4646.503952	
RPS16-PS2	-0.309937759	0.239654217	0	
RPS16-PS3	0	0	0	
RPS17	0.27592868	2372.279698	2872.50352	
RPS18	0.355857384	4240.509279	5427.054108	
RPS18-PS1	-0.095952044	1.942342119	1.753015935	
RPS18-PS2	0	0	0	
RPS18-PS3	0.889518265	0.483121355	1.747567482	
RPS19	0.336642553	3433.96435	4336.722252	
RPS19BP1	0.445198448	286.5311836	390.4741041	
RPS19-PS1	0	0	0	
RPS19-PS10	0.201710804	0.735001706	0.995358377	
RPS19-PS11	0	0	0.251909738	
RPS19-PS12	0.005539121	0.243605719	0.248389629	
RPS19-PS13	0.007926658	0.243467138	0.250317973	
RPS19-PS14	0	0	0	
RPS19-PS2	0	0	0	
RPS19-PS3	0.396162293	10.20291033	13.74305865	
RPS19-PS4	-0.55834435	1.940760052	0.997014383	
RPS19-PS5	-0.314529156	0.243605719	0	
RPS19-PS6	0	0	0	
RPS19-PS7	0.149564205	1.70900884	2.004925673	
RPS19-PS8	0	0	0	
RPS19-PS9	1.144604231	0.243605719	1.749431584	
RPS2	0.564311246	8218.947931	12153.68417	
RPS20	0.357895944	3294.919123	4222.903237	
RPS21	0.340980106	2280.142927	2888.333926	
RPS23	0.284267255	2242.76591	2731.439255	
RPS23-PS1	0	0	0	
RPS23-PS2	0	0	0	
RPS24	0.112903544	7762.002215	8393.929695	
RPS24-PS2	-0.347000377	1.222074564	0.74703299	
RPS24-PS3	-0.774010078	2.418114794	0.998878486	
RPS25	0.203660743	5129.378582	5907.230177	
RPS25-PS1	0.788471907	2.190409548	4.510615775	
RPS26	0.636323717	4344.713624	6753.817647	
RPS26-PS1	-0.712568306	1.461728781	0.502227711	
RPS27	-0.069528669	4329.694467	4125.932164	
RPS27A	0.169667965	6291.197847	7076.461518	
RPS27A-PS1	-0.978711408	0.970704421	0	
RPS27A-PS2	0	0	0	
RPS27L	-0.026498182	1422.284556	1396.3815	
RPS27-PS1	-0.789902765	0.72895793	0	
RPS27RT	0.182805411	59.58510421	67.76948489	
RPS28	0.33345356	2364.618021	2979.74033	
RPS29	0.266467629	7045.105905	8474.472434	
RPS29-PS	0	0	0	
RPS2-PS10	0.550513472	56.71738342	83.5332765	
RPS2-PS11	-0.548923145	3.388309007	1.999541461	
RPS2-PS13	-0.314368381	0.243467138	0	
RPS2-PS2	0	0	0	
RPS2-PS4	1.12248077	0.489165132	2.242225671	
RPS2-PS5	-0.061681529	2.659999866	2.506816804	
RPS2-PS6	0.488945169	0.243467138	0.745104645	
RPS2-PS9	0.375956304	0.732909432	1.248795638	
RPS3	0.303175508	14393.87211	17760.2175	
RPS3A1	0.289679416	3926.119838	4799.388067	
RPS3A2	0.009601392	0.243605719	0.251909738	
RPS3A3	-0.428524569	4.381752374	2.998756527	
RPS4L	0.235456838	17.00277749	20.19430035	
RPS4L-PS	0	0	0	
RPS4X	0.208368476	8569.947583	9901.708623	
RPS4X-PS	0.523478763	1.954706834	3.247146156	
RPS5	0.429915624	7057.175606	9507.455051	
RPS6	0.461475081	4860.937962	6693.64041	
RPS6KA1	-0.658520633	4106.050823	2600.930032	
RPS6KA2	-0.188759697	762.3538905	668.7359209	
RPS6KA3	-0.460214	5829.921709	4237.37122	
RPS6KA4	-0.360717868	1330.035918	1035.580123	
RPS6KA5	0.087070346	495.1677801	526.0348634	
RPS6KA6	0	0	0	
RPS6KB1	0.285588699	1020.246607	1243.805193	
RPS6KB2	0.129537136	465.051989	508.8341582	
RPS6KC1	-0.334316661	872.1808457	691.571885	
RPS6KL1	0.248488775	3.41866647	4.249208171	
RPS6-PS1	0.515738671	5.114938968	7.742687128	
RPS6-PS2	0.233888623	0.487211439	0.748961334	
RPS6-PS3	0.749896823	0.487072858	1.500769618	
RPS6-PS4	0	0	0	
RPS7	0.295668132	5409.63223	6640.298367	
RPS8	0.629161406	4531.569845	7009.370327	
RPS8-PS1	0.005625653	0.243467138	0.248325387	
RPS8-PS2	0	0	0	
RPS8-PS3	-0.314368381	0.243467138	0	
RPS8-PS4	0	0	0.999279307	
RPS9	0.284850522	12044.99118	14674.43869	
RPSA	0.658665145	6474.657001	10221.61025	
RPSA-PS1	-0.151264666	1.21998229	0.999006969	
RPSA-PS10	-0.103808994	1.952847605	1.74783982	
RPSA-PS11	0.479401257	0.976099408	1.755008521	
RPSA-PS12	0.101239045	3.652138329	3.990322457	
RPSA-PS2	-0.093367249	2.192640403	1.992565485	
RPSA-PS3	0	0	0.747097231	
RPSA-PS4	0.114826211	2.687616266	2.993115349	
RPSA-PS5	0.747079143	0.487211439	1.496122806	
RPSA-PS9	0.778056591	6.564164453	11.97117547	
RPTN	0	0	0	
RPTOR	0.001826298	2102.314162	2104.97842	
RPTOROS	0.755424193	26.48233814	45.39370112	
RPUSD1	0.308385366	306.8388488	380.2033176	
RPUSD2	0.366390355	125.1127938	161.5749518	
RPUSD3	-0.104665178	41.12544079	38.17753436	
RPUSD4	0.132823823	484.3725123	531.1807147	
RRAD	0.904659175	172.0178243	322.907045	
RRAGA	-0.422410327	1804.844958	1346.479858	
RRAGB	-0.516586032	83.28126643	57.91463098	
RRAGC	-0.584267183	7860.993086	5242.855432	
RRAGD	-0.281107878	814.9414821	670.4862279	
RRAS	-0.103930603	1360.064842	1265.463235	
RRAS2	1.08751192	67.04431529	143.599089	
RRBP1	-0.138855533	9566.840166	8688.889041	
RREB1	0.293591317	2544.690096	3119.220788	
RRH	-0.138665958	3.398814493	2.99570148	
RRM1	0.506796918	4517.085249	6418.711257	
RRM2	0.67729644	2154.557952	3446.039401	
RRM2B	0.064640131	581.9626595	608.6763607	
RRN3	0.328425853	1105.527423	1388.402943	
RRNAD1	-0.146188041	1025.474067	926.5578311	
RRP1	0.092751432	4043.500481	4312.063525	
RRP12	0.845302418	415.4491107	747.2096794	
RRP15	0.731509814	337.7937026	561.5248666	
RRP1B	0.648858629	518.4069697	813.392346	
RRP36	0.148841972	530.1609423	587.8870865	
RRP7A	0.090521114	1587.74612	1690.624917	
RRP8	0.511284938	592.9790919	845.60974	
RRP9	1.128397232	233.0818202	510.7396877	
RRS1	1.089214907	419.5405735	893.7346602	
RS1	0	0	1.249324942	
RSAD1	-0.071472761	134.6181671	128.063199	
RSAD2	-1.623007253	842.6575519	272.900189	
RSBN1	-0.140849627	454.8791763	412.4755106	
RSBN1L	-0.720645625	1448.792506	878.7715246	
RSC1A1	-0.272777865	326.4993136	270.0791247	
RSF1	-0.62156012	1330.189413	864.2300904	
RSF1OS1	0	0	0	
RSF1OS2	0.017979997	0.974517342	0.999279307	
RSG1	0.686635915	10.94083579	18.21908611	
RSL1	0.043414496	143.9304151	148.3580386	
RSL1D1	0.628542522	1948.884694	3013.526339	
RSL24D1	0.373204893	751.9782112	974.2776609	
RSLCAN18	-0.759845795	28.66582721	16.51943461	
RSPH1	-0.663385916	13.60837436	8.22365033	
RSPH10B	0.205132766	4.636928112	5.498208053	
RSPH14	-0.314368381	0.243467138	0	
RSPH3A	0.287343443	47.87305549	58.64423696	
RSPH3B	-0.115237505	30.08613871	27.6996655	
RSPH4A	-0.202799249	0.72895793	0.502227711	
RSPH6A	0	0	0	
RSPH9	-0.901531617	56.48434253	29.77240997	
RSPO1	-0.574503742	0.489165132	0	
RSPO2	-0.572609772	0.487211439	0	
RSPO3	0	0	0	
RSPO4	0	0	0	
RSPO4OS	-1.303047392	1.467495395	0	
RSPRY1	-0.079436149	900.7179358	852.4106229	
RSRC1	-0.021649862	1098.391113	1082.016228	
RSRC2	-0.039778159	1739.467759	1692.134907	
RSRP1	-0.904638909	8750.641188	4673.832522	
RSU1	-0.123323395	3225.391091	2961.053979	
RTBDN	0.798131092	3.154465521	6.223980386	
RTCA	0.100734633	358.3740245	384.3637231	
RTCB	0.065811607	3125.858181	3271.799891	
RTEL1	0.380179338	733.537479	955.0031967	
RTF1	-0.138899422	1624.145839	1474.976517	
RTF2	-0.181367704	3116.330852	2748.069875	
RTKN	-0.081327544	26.4634319	24.95809256	
RTKN2	-0.696527377	22.91637041	13.75773263	
RTL1	-0.334959897	1.208127783	0.75061734	
RTL10	0.351614607	16.81277106	21.72887968	
RTL3	0	0	0	
RTL4	0	0	0	
RTL5	0.025518279	612.7778201	623.7308578	
RTL6	-0.096937857	78.56233359	73.39201291	
RTL8A	-0.548526535	161.9991527	110.4454665	
RTL8B	-0.648150699	180.3703383	114.7320007	
RTL8C	-1.658506876	65.23681693	19.98162574	
RTL9	-0.387013375	0.966519873	0.503819476	
RTN1	-3.082394509	28.66404889	2.502169993	
RTN2	-0.073495903	24.21253314	22.96028672	
RTN3	0.01791115	7945.688512	8044.962118	
RTN4	-0.373893963	23203.70756	17905.99867	
RTN4IP1	0.77325263	317.5395408	543.4218982	
RTN4R	3.431112537	3.897370232	51.82393251	
RTN4RL1	-4.979633687	282.9287899	7.998918617	
RTN4RL2	1.14072824	0.243605719	1.742054787	
RTP1	0	0	0	
RTP2	0	0	0	
RTP3	-0.668082716	9.711091269	5.740944985	
RTP4	-1.150453112	2293.028049	1032.422299	
RTRAF	-0.085456501	1735.895217	1635.999886	
RTTN	-0.476038171	447.4207625	321.3917682	
RUBCN	-0.626859976	1730.51359	1120.301101	
RUBCNL	-3.436899126	236.7999209	20.95846496	
RUBIE	0	0	0	
RUFY1	0.027891343	1672.248261	1704.911564	
RUFY2	-0.720140654	574.6523136	348.4429769	
RUFY3	-0.692873612	2108.422283	1303.931723	
RUFY4	8.408051723	1.461357154	835.084958	
RUNDC1	-0.144202076	570.4286364	516.0741783	
RUNDC3A	0.099012717	25.8109949	27.71565505	
RUNDC3B	-0.934330166	59.59038551	30.70606239	
RUNX1	-0.456111661	1883.250216	1372.520932	
RUNX1T1	0.007176205	0.245697993	0.251909738	
RUNX2	0.236151444	320.4515489	377.6205577	
RUNX2OS1	0.934090937	4.614612235	9.727762704	
RUNX2OS2	0.621226667	2.904910489	5.006464908	
RUNX2OS3	-0.65872731	0.976376571	0.251909738	
RUNX3	-1.888670478	215.8380236	57.55836934	
RUSC1	-0.166082597	425.4797986	379.1041586	
RUSC2	-0.061001219	1592.890011	1526.900779	
RUVBL1	0.316655565	483.5488203	602.4765015	
RUVBL2	0.745631924	548.1817384	919.8177074	
RWDD1	0.289937559	668.0790378	817.0075757	
RWDD2A	0.643592851	110.6052494	173.3513745	
RWDD2B	0.141861279	234.3240171	258.6394937	
RWDD3	-0.607133513	35.87502853	23.20844903	
RWDD4A	0.40530368	680.9273061	902.1224665	
RXFP1	-0.825499439	1.212217866	0.248325387	
RXFP2	0	0	0	
RXFP3	0	0	0	
RXFP4	0.016156058	0.487072858	0.503819476	
RXRA	-1.246924696	2871.23357	1209.202423	
RXRB	0.083152293	1172.453673	1242.074859	
RXRG	1.339138355	0.487211439	2.762647472	
RYBP	-0.741148302	1220.917235	730.0278461	
RYBP-PS	0	0	0	
RYK	1.616657344	202.6242426	623.4416106	
RYR1	1.56734926	8.01556312	25.71849548	
RYR2	-0.548591362	3.398675912	2.00731908	
RYR3	-0.333164848	3.406578917	2.497912484	
S100A1	0.18850642	3337.885516	3803.938266	
S100A10	1.637602847	4291.965206	13356.49273	
S100A11	1.553420647	3866.27112	11349.91393	
S100A11-PS	0	0	0.748688996	
S100A13	-0.398612028	1469.27565	1114.333091	
S100A14	-1.188860946	2.424668778	0.502227711	
S100A16	0	0	0	
S100A2	0	0	0.248325387	
S100A3	1.216951143	3.408160983	9.246988374	
S100A4	0.556417924	27145.74542	39921.36449	
S100A5	0.26749309	0.243467138	0.496779258	
S100A6	0.104681083	8100.819766	8710.535756	
S100A7A	-0.357100034	2.199194387	1.497714571	
S100A8	0.779401915	40.73683825	70.63790904	
S100A9	-2.760730419	20.96479092	2.240890872	
S100B	-1.414473852	3.666318156	0.750553099	
S100G	0	0	0	
S100PBP	-0.576977443	914.1454864	612.4831302	
S100Z	-0.314529156	0.243605719	0	
S1PR1	-1.80110082	2917.196825	836.3927731	
S1PR2	-0.569040046	2514.487637	1694.602564	
S1PR3	0	0	3.499184376	
S1PR4	0.353874776	24.74459692	31.90129702	
S1PR5	0	0	0	
SAA1	0	0	0	
SAA2	0	0	0	
SAA3	-2.468262234	166.3124621	29.23481534	
SAA4	0.649361725	1.70900884	3.249010258	
SAAL1	0.059056514	271.0254987	282.3918768	
SAC3D1	0.42585626	121.7333052	163.8761881	
SACM1L	-0.037085386	3384.366664	3298.452646	
SACS	0.160136562	647.2504493	723.3504514	
SAE1	0.264951931	2320.26536	2788.223202	
SAFB	0.142294092	1358.256392	1499.155138	
SAFB2	0.147115703	1633.220036	1808.659096	
SAG	-0.225190717	32.02210222	27.24981167	
SALL1	-0.564922884	0.479308434	0	
SALL2	-2.891764932	63.87447306	7.741095363	
SALL3	0	0	0.500299367	
SALL4	0	0	0	
SAMD1	0.555838009	1043.437603	1534.346534	
SAMD10	0.629426112	172.5159055	267.4203453	
SAMD11	0.528846965	414.9434019	599.1130058	
SAMD12	4.694400233	0.974655923	50.12657664	
SAMD13	-0.494846184	1.461867362	0.74703299	
SAMD14	-0.12741517	16.20598168	14.75156349	
SAMD15	-0.803049042	15.54475984	8.482407562	
SAMD3	0	0	0	
SAMD4	-3.613433178	111.9784875	8.230898645	
SAMD5	-1.052907967	7.31265308	3.006662628	
SAMD7	-1.378904256	2.89770039	0.498707602	
SAMD8	-0.192042491	1572.207102	1376.131296	
SAMD9L	-0.42919235	4398.542637	3266.441041	
SAMHD1	-0.086603218	8896.213843	8377.839328	
SAMM50	0.590452779	1729.552133	2604.725629	
SAMSN1	-1.219547059	822.2506271	352.5182382	
SAMT1	0	0	0	
SAMT2	0	0	0	
SAMT3	0	0	0	
SAMT4	0	0	0	
SAP130	-0.186375548	1703.542005	1496.969868	
SAP18	0.126938507	827.8553159	904.0884553	
SAP18B	0	0	0	
SAP25	-2.004951866	237.2944278	58.3694787	
SAP30	0.253627933	610.2512085	727.7345263	
SAP30BP	0.024571099	1092.155391	1110.932793	
SAP30BPOS	-0.562715593	1.213661351	0.498707602	
SAP30L	-0.200037779	246.5377303	214.4884676	
SAPCD1	-1.652222689	10.01379306	2.504034096	
SAPCD2	0.602237258	80.48700754	122.7028908	
SAR1A	0.233302133	2812.248605	3306.036988	
SAR1B	0.063635479	1233.963087	1289.65499	
SARAF	-0.459724789	4568.390959	3321.518187	
SARDH	-0.905914177	23.32639747	11.9828625	
SARDHOS	0	0	0	
SARM1	0.264285768	37.86274052	45.67575661	
SARNP	0.206457679	1090.320011	1258.221334	
SARS	0.137517316	3415.909236	3757.636091	
SARS2	0.397567633	222.8475704	293.8710714	
SART1	0.125352047	1473.693507	1607.557145	
SART3	0.148040592	997.4404829	1105.33548	
SASH1	-1.275182166	11605.01069	4794.290085	
SASH3	-0.355732553	2886.252217	2255.30889	
SASS6	0.31796735	278.7346201	347.7096197	
SAT1	-0.718133523	8973.316198	5454.337654	
SAT2	-0.579207214	47.19241098	31.25669804	
SATB1	0.873745504	20.14993735	37.75544165	
SATB2	0.46552388	82.77418432	114.6769581	
SATL1	0	0	0	
SAV1	0.055632569	1705.425736	1772.51336	
SAXO1	0	0	0	
SAXO1OS	0	0	0	
SAXO2	0.094052732	4.147901562	4.494686608	
SAYSD1	-0.270646048	120.9613617	100.0996579	
SBDS	-0.149879646	2016.774288	1817.671723	
SBF1	0.171843505	2254.360225	2539.656587	
SBF2	-0.621367563	4183.311637	2719.030334	
SBK1	0.343455976	208.2594285	264.5067617	
SBK2	2.089796127	27.63197452	120.8828548	
SBK3	1.225213705	1.455685004	4.741147893	
SBNO1	0.34444604	2737.775608	3476.323065	
SBNO2	0.420501319	2629.64174	3519.831305	
SBP	0	0	0	
SBPL	0	0	0	
SBSN	2.602286442	36.63759629	227.5536472	
SBSPON	-0.488261749	1.455685004	0.75061734	
SC5D	-0.293705812	505.7041517	412.3711884	
SCAF1	0.22793393	1601.931996	1876.284299	
SCAF11	-0.095875652	3788.831547	3545.161085	
SCAF4	0.018386649	1122.64801	1137.060159	
SCAF8	-0.003118495	1778.091156	1774.249668	
SCAI	-0.673390249	276.5822534	173.0528077	
SCAMP1	-0.508820823	1560.443336	1096.377113	
SCAMP2	-0.285081029	3420.310496	2806.854174	
SCAMP3	0.299027634	1433.682965	1764.111844	
SCAMP5	-0.167919532	2761.183213	2457.689381	
SCAND1	0.521177788	14.10535427	20.67809237	
SCAP	0.035034536	1088.04512	1114.815319	
SCAPER	-0.408588899	550.3272513	414.3478292	
SCARA3	0.005625653	0.243467138	0.248325387	
SCARA5	0	0	0	
SCARB1	-0.044028293	2424.436007	2351.534406	
SCARB2	-0.912738388	7907.761817	4199.94372	
SCARF1	0.0401608	732.0720951	752.7655657	
SCARF2	0.017895197	52.7291885	53.39979614	
SCARLETLTR	-0.981601291	0.974655923	0	
SCARNA10	0	0	0.752209105	
SCARNA13	0.851483769	1.209987011	2.987602654	
SCARNA17	-0.314529156	0.243605719	0	
SCARNA2	0.005136185	0.491395987	0.496715016	
SCARNA3A	0	0	0.250317973	
SCARNA3B	0	0	0	
SCARNA6	0.494592902	0.243605719	0.752144863	
SCARNA8	0	0	0	
SCARNA9	0	0	0	
SCCPDH	-0.384017868	311.2285825	238.2609155	
SCD1	0.375158532	104.9374901	136.3990249	
SCD2	-1.223004593	855.1455903	365.7638785	
SCD3	-2.056889002	3.160880924	0	
SCD4	-0.510146339	2.919134433	1.751824991	
SCEL	-1.770820376	16.05861029	3.998890198	
SCFD1	-0.027420634	1234.10525	1210.851862	
SCFD2	0.298803615	290.4150601	357.4766256	
SCG2	0	0	0.496650775	
SCG3	-0.309937759	0.239654217	0	
SCG5	0.489213381	0.245697993	0.748560513	
SCGB1A1	-0.574637992	0.489303713	0	
SCGB1B10	0	0	0	
SCGB1B11	0	0	0	
SCGB1B12	0	0	0	
SCGB1B13-PS	0	0	0	
SCGB1B14-PS	0	0	0	
SCGB1B15	0	0	0	
SCGB1B16-PS	0	0	0	
SCGB1B17	0	0	0	
SCGB1B18	0	0	0	
SCGB1B19	0	0	0	
SCGB1B1-PS	0	0	0	
SCGB1B2	0	0	0	
SCGB1B20	0	0	0	
SCGB1B21	0	0	0	
SCGB1B22-PS	0	0	0	
SCGB1B23-PS	0	0	0	
SCGB1B24	0	0	0	
SCGB1B25-PS	0	0	0	
SCGB1B26-PS	0	0	0	
SCGB1B27	0	0	0	
SCGB1B28-PS	0	0	0	
SCGB1B29	0	0	0	
SCGB1B3	0	0	0	
SCGB1B30	0	0	0	
SCGB1B34-PS	0	0	0	
SCGB1B4-PS	0	0	0	
SCGB1B5-PS	0	0	0	
SCGB1B6-PS	0	0	0	
SCGB1B7	0	0	0	
SCGB1B8-PS	0	0	0	
SCGB1B9-PS	0	0	0	
SCGB1C1	-0.314529156	0.243605719	0	
SCGB2A2	0	0	0	
SCGB2B1	0	0	0	
SCGB2B10	0	0	0	
SCGB2B11	0	0	0	
SCGB2B12	0	0	0	
SCGB2B13-PS	0	0	0	
SCGB2B14-PS	0	0	0	
SCGB2B15	0	0	0	
SCGB2B16-PS	0	0	0	
SCGB2B17	0	0	0	
SCGB2B18	0	0	0	
SCGB2B19	0	0	0	
SCGB2B2	0	0	0	
SCGB2B20	0	0	0	
SCGB2B21	0	0	0	
SCGB2B22-PS	0	0	0	
SCGB2B23-PS	0	0	0	
SCGB2B24	0	0	0	
SCGB2B25-PS	0	0	0	
SCGB2B26	0	0	0	
SCGB2B27	0	0	0	
SCGB2B28-PS	0	0	0	
SCGB2B29-PS	0	0	0	
SCGB2B3	0	0	0	
SCGB2B30	0	0	0	
SCGB2B31-PS	0	0	0	
SCGB2B32-PS	0	0	0	
SCGB2B33	0	0	0	
SCGB2B4-PS	0	0	0	
SCGB2B5-PS	0	0	0	
SCGB2B6	0	0	0	
SCGB2B7	0	0	0	
SCGB2B8-PS	0	0	0	
SCGB2B9-PS	0	0	0	
SCGB3A1	0	0	0	
SCGB3A2	0	0	0	
SCGN	0	0	0	
SCHIP1	2.974299395	13.60901583	113.8085663	
SCIMP	0.876325797	3.901926406	7.998438183	
SCIN	7.476933856	5.122047277	1089.631521	
SCLT1	0.517903946	204.9823795	293.940691	
SCLY	-0.327613534	816.9650568	650.7983404	
SCMH1	-0.636540195	672.346678	432.1327568	
SCML1	0	0	0	
SCML2	0.313241697	23.16202429	29.02122873	
SCML4	-0.638427686	3.664225882	1.996357932	
SCN10A	-0.796675809	0.73709398	0	
SCN11A	-0.207945854	0.732909432	0.500299367	
SCN1A	0	0	0	
SCN1B	-3.262970211	337.5837554	34.27071058	
SCN2A	-0.337629708	1.212217866	0.75061734	
SCN2B	1.021524371	1.465541702	4.005204535	
SCN3A	0	0	0	
SCN3B	-3.518352774	276.5790214	23.22461704	
SCN4A	-0.982857859	0.976376571	0	
SCN4B	0	0	0.250317973	
SCN5A	-0.572609772	0.487211439	0	
SCN7A	-0.314529156	0.243605719	0	
SCN8A	-0.655650731	0.966519873	0.248325387	
SCN9A	-0.314529156	0.243605719	0	
SCNM1	-0.18643471	619.718732	544.4719363	
SCNN1A	-1.336633181	45.62637185	17.46141318	
SCNN1B	0	0	0	
SCNN1G	0.010130519	0.239654217	0.248389629	
SCO1	0.77811533	283.5024716	486.8902037	
SCO2	0.371931067	304.2254713	393.9873441	
SCOC	-0.552762599	1199.273998	817.2429559	
SCP2	-0.112390893	3905.76578	3612.968352	
SCP2D1	0	0	0	
SCP2-PS1	0	0	0	
SCP2-PS2	-0.254435465	0.489165132	0.248389629	
SCPEP1	-0.739831721	7324.873355	4385.800325	
SCPEP1OS	-0.708828454	3.899972713	1.997885455	
SCRG1	0.005464878	0.243605719	0.248325387	
SCRIB	0.208180104	1090.690091	1260.153136	
SCRN1	-1.097931078	4.873702685	1.744111614	
SCRN2	0.044821935	44.93281562	46.38226472	
SCRN3	-0.632196498	491.6972533	316.8849976	
SCRT1	0	0	0	
SCRT2	0	0	0	
SCT	0	0	0	
SCTR	-0.316954344	0.245697993	0	
SCUBE1	-0.191126002	2.416255565	1.99237276	
SCUBE2	-0.314529156	0.243605719	0	
SCUBE3	0.94074116	1.209709849	3.241569219	
SCX	0.024075913	1.215892206	1.253181631	
SCYL1	-0.182277984	2483.486468	2188.603583	
SCYL2	0.01041821	2065.538227	2080.515441	
SCYL3	-0.071366851	890.5393652	847.5099923	
SDAD1	0.673243625	594.4090134	948.4714937	
SDC1	3.246698439	1165.626394	11072.51287	
SDC2	-1.004221374	425.1052909	211.4301574	
SDC3	-0.399098713	24722.53333	18747.64361	
SDC4	-0.294002649	3163.421304	2580.015922	
SDCBP	-0.583233869	25643.1256	17115.58047	
SDCBP2	0.733384575	1.702826483	3.493543199	
SDCCAG3	0.106343665	1644.171528	1770.021436	
SDCCAG8	-0.51518161	645.2230215	451.1653801	
SDE2	0.249530699	819.8843847	974.8840493	
SDF2	-0.316337291	1301.922155	1045.38488	
SDF2L1	-0.485116051	1580.645757	1128.990358	
SDF4	-0.33464708	5869.097953	4653.859096	
SDHA	0.619027783	6890.282881	10582.90684	
SDHAF1	0.469743737	112.1089842	155.6404987	
SDHAF2	0.353421983	1223.465152	1563.361243	
SDHAF3	-0.073803434	112.0861655	106.446539	
SDHAF4	0.0190557	190.5696285	193.1167423	
SDHB	0.475075677	2571.258292	3574.416212	
SDHC	0.508170576	2502.146336	3559.08876	
SDHD	0.819191303	2725.301286	4809.331461	
SDK1	-1.470887319	7.314498753	1.999541461	
SDK2	0.399579186	3.16325036	4.491839658	
SDR16C5	0	0	0	
SDR16C6	-0.314529156	0.243605719	0	
SDR39U1	0.207621077	274.0124179	316.5795115	
SDR42E1	-0.172368687	278.9957146	247.4638666	
SDR9C7	-0.314368381	0.243467138	0	
SDS	0.744945603	0.487072858	1.492201876	
SDSL	0.525185898	1.950106542	3.245554391	
SEBOX	-0.24870317	0.483259936	0.248389629	
SEC1	0	0	1.75819205	
SEC11A	0.161931758	1235.592503	1382.480129	
SEC11C	0.794495919	1934.234566	3355.608698	
SEC13	0.165462917	2043.216234	2291.641418	
SEC14L1	-1.140198403	4903.054371	2223.955638	
SEC14L2	0.822871589	7.74690669	14.47260806	
SEC14L3	0	0	0	
SEC14L4	-0.796675809	0.73709398	0	
SEC14L5	-0.252541495	0.487211439	0.248389629	
SEC16A	-0.334445156	3258.744808	2584.268047	
SEC16B	1.682971518	17.24642	57.58717754	
SEC22A	-0.033978287	494.9355266	483.3917488	
SEC22B	0.007730228	1415.127733	1422.735973	
SEC22C	-0.451961068	832.9056289	608.625419	
SEC23A	-0.183644393	1080.538325	951.2685529	
SEC23B	0.192650229	1871.978917	2139.554976	
SEC23IP	-0.021219646	1712.97421	1687.948989	
SEC24A	-0.192630715	818.644102	716.1957293	
SEC24B	0.006184071	2921.391762	2933.945397	
SEC24C	0.096931213	3903.183311	4174.508799	
SEC24D	-0.266602349	1926.759203	1601.497945	
SEC31A	0.192424174	3264.014807	3729.874183	
SEC31B	-0.473920058	27.44998535	19.48414749	
SEC61A1	0.189121912	4030.523981	4595.217965	
SEC61A2	0.15991911	209.2896647	233.9407644	
SEC61B	0.26523202	661.8316712	795.6105348	
SEC61G	0.2181685	608.0892463	707.526657	
SEC62	-0.16205707	3450.090535	3083.411498	
