!Series_platform_id	GPL21103			
GENE	rna	WT~RANKL	Foxo3~RANKL	@OC_up
DLG5	0.617569502	0.194706	0.304078	
DLG4	0.361912208	1.072601	1.381281	
DLG3	0.384079431	0.455346	0.597289	
DLG2	-0.246441363	0.0581183	0.0474219	
DLG1	0.02599246	17.806401	18.130301	
DLEU7	0	1.00E-06	1.00E-06	
DLEC1	0.799031831	0.0190556	0.0405548	
DLD	0.206467869	141.489001	163.260001	
DLC1	0.725039627	0.182411	0.308045	
DLAT	0.267846932	49.934701	60.123901	
DKKL1	0.48963422	0.215443	0.306542	
DKK4	0	1.00E-06	1.00E-06	
DKK3	0.058991601	0.145592	0.152086	
DKK2	-0.091426351	0.237469	0.222273	
DKK1	0.332567631	0.100105	0.12865	
DKC1	0.13598896	11.877201	13.052201	
DIXDC1	0.525499275	0.112176	0.165864	
DISP2	-1.061099681	0.0108673	1.00E-06	
DISC1	-0.088177551	0.369712	0.347199	
DIS3L2	-0.043031865	7.938421	7.704841	
DIS3L	0.117485416	8.244721	8.945071	
DIS3	-0.000168955	7.419291	7.418421	
DIRC2	-0.132147438	5.843571	5.331221	
DIRAS2	0.418232492	0.413986	0.556568	
DIRAS1	-0.35097655	0.384449	0.299269	
DIP2C	-0.085750625	6.952551	6.550771	
DIP2B	-0.258923438	8.834431	7.381391	
DIP2A	-0.032746404	6.154221	6.015881	
DIO3	2.006103486	1.00E-06	0.0301736	
DIO2	-0.727485729	0.641288	0.383349	
DIO1	0	1.00E-06	1.00E-06	
DIMT1	0.038680325	5.570741	5.722391	
DIEXF	0.135861731	3.753991	4.125681	
DIDO1	0.098764744	11.545801	12.364601	
DICER1	-0.139569086	7.570761	6.871741	
DIAP3	0.020130732	2.468051	2.502871	
DIAP2	-0.235140863	4.132011	3.509061	
DIAP1	-0.127607648	22.678201	20.757601	
DIABLO	0.178252689	17.690201	20.018001	
DHX9	-0.087027473	43.186501	40.657801	
DHX8	0.082514715	15.086301	15.974901	
DHX58	-0.295097153	11.751001	9.575421	
DHX57	0.014111891	3.904701	3.943181	
DHX40	-0.022233947	10.177501	10.021701	
DHX38	0.03168828	26.661001	27.253301	
DHX37	0.177885024	8.790961	9.945861	
DHX36	0.084274695	15.912301	16.870101	
DHX35	0.19380552	12.355001	14.132801	
DHX34	0.126445402	7.977591	8.709261	
DHX33	-0.004587561	7.527471	7.503541	
DHX32	-0.042418924	9.834861	9.549611	
DHX30	-0.035907161	17.181601	16.759001	
DHX29	0.135677052	6.884351	7.564191	
DHX16	0.022816607	14.374301	14.603601	
DHX15	0.00086241	66.215601	66.255201	
DHTKD1	-0.445825811	0.130417	0.0930891	
DHRS9	-0.529409808	2.371871	1.640251	
DHRS7C	0	1.00E-06	1.00E-06	
DHRS7B	0.096168767	21.087901	22.542201	
DHRS7	-0.332053334	22.495901	17.868801	
DHRS4	-0.063091081	12.271201	11.745701	
DHRS3	-0.512164121	71.118701	49.863301	
DHRS2	1.698363171	1.00E-06	0.0224565	
DHRS13	0.044355055	3.158271	3.257191	
DHRS11	0.202577217	11.715201	13.482801	
DHRS1	0.118301986	35.564801	38.604901	
DHPS	-0.001961281	18.318601	18.293701	
DHODH	0.063841629	5.806951	6.070141	
DHH	1.151253494	1.00E-06	0.0122129	
DHFR	-0.073381824	1.666061	1.582941	
DHDH	0.030733125	10.105601	10.323401	
DHDDS	0.07023583	13.686601	14.369901	
DHCR7	0.264569587	8.289731	9.960281	
DHCR24	0.427313179	11.086901	14.912301	
DGUOK	0.235287496	15.425701	18.160001	
DGKZ	-0.003863034	98.155001	97.892501	
DGKQ	0.04076936	11.063801	11.381201	
DGKK	0	1.00E-06	1.00E-06	
DGKI	-0.037716769	4.554321	4.436541	
DGKH	-0.409890827	0.6097	0.456436	
DGKG	-0.99873501	0.0826803	0.0363808	
DGKE	0.069447048	2.248771	2.360161	
DGKD	0.026310413	44.267701	45.082601	
DGKB	0	1.00E-06	1.00E-06	
DGKA	0.156722764	4.922551	5.488571	
DGCR8	-0.055962374	6.235621	5.997991	
DGCR6	0.045082034	8.601661	8.875011	
DGCR2	0.079163951	14.876801	15.716501	
DGCR14	0.037194286	6.743631	6.920011	
DGAT2L6	-1.893450936	0.027156	1.00E-06	
DGAT2	-0.089306134	0.880125	0.826695	
DGAT1	0.124103215	13.226101	14.415101	
DFNB59	0.467369182	0.0729641	0.104705	
DFNA5	-0.898202649	1.102071	0.586687	
DFFB	0.116850217	2.758571	2.992141	
DFFA	0.017272963	13.996201	14.164901	
DEXI	0.324014665	4.768261	5.971471	
DET1	0.037332309	6.441011	6.610121	
DESI2	0.070493801	19.781901	20.773001	
DESI1	0.148159661	9.213801	10.211401	
DES	0	1.00E-06	1.00E-06	
DERL3	0.488310508	0.275955	0.391138	
DERL2	-0.084476383	16.319301	15.390601	
DERL1	0.002991583	45.949101	46.044501	
DERA	0.042322892	32.757301	33.732801	
DEPTOR	0.118532669	14.963701	16.245901	
DEPDC7	-0.042930079	7.018671	6.812601	
DEPDC5	0.082245724	4.982611	5.275501	
DEPDC1B	-0.337411678	0.4811	0.378686	
DEPDC1A	0.010494192	0.8987	0.905334	
DENR	-0.00840648	26.358401	26.205201	
DENND6B	0.194504225	1.245241	1.426411	
DENND6A	-0.10099684	18.364101	17.121801	
DENND5B	-0.818997868	0.310548	0.171698	
DENND5A	-0.34269102	26.484701	20.882901	
DENND4C	-0.354403367	21.224401	16.599401	
DENND4B	-0.111065104	10.916401	10.106801	
DENND4A	0.089207941	2.279531	2.425571	
DENND3	0.14431522	0.0326801	0.0371703	
DENND2D	0.147455105	2.136841	2.367871	
DENND2C	-0.736650016	1.029161	0.613633	
DENND2A	-0.034973155	5.608771	5.474201	
DENND1C	-0.253376196	10.188601	8.545921	
DENND1B	-0.010608292	10.991701	10.911101	
DENND1A	-0.086331691	11.034101	10.392601	
DEK	-0.116717165	36.753301	33.896201	
DEGS2	-0.404489829	5.188641	3.917591	
DEGS1	-0.148356613	141.626001	127.785001	
DEFB42	0	1.00E-06	1.00E-06	
DEFB26	0.470659961	0.0848574	0.121448	
DEFB14	0	1.00E-06	1.00E-06	
DEF8	0.119079214	13.009301	14.129501	
DEF6	-0.139587815	5.222401	4.739861	
DEDD2	0.107025894	18.235401	19.640401	
DEDD	-0.180405465	10.359301	9.140441	
DECR2	-0.126262573	16.233801	14.872601	
DECR1	0.094306642	16.107901	17.196701	
DEB1	0.226090232	34.729901	40.623901	
DEAR1	0.834859282	1.266881	2.267551	
DEAF1	-0.046334181	6.883911	6.666021	
DDX60	-0.121364849	2.745741	2.523401	
DDX6	-0.107072706	54.105801	50.234901	
DDX59	0.082375438	3.364411	3.562691	
DDX58	0.028842986	16.950801	17.293301	
DDX56	0.024464787	14.853501	15.107701	
DDX55	0.255591894	3.932981	4.697231	
DDX54	0.026245666	23.913401	24.352601	
DDX52	0.158399398	11.627401	12.977901	
DDX51	0.111858687	4.810791	5.199441	
DDX50	0.125591131	17.348101	18.926901	
DDX5	0.038967876	274.000001	281.502001	
DDX49	0.054130826	21.452901	22.273501	
DDX47	0.062643782	38.973401	40.703401	
DDX46	-0.081089501	19.189901	18.140501	
DDX43	0	1.00E-06	1.00E-06	
DDX42	-0.000947484	19.181801	19.169201	
DDX41	-0.066046751	37.491101	35.813001	
DDX4	0.4183494	0.454697	0.61102	
DDX3Y	-0.252370798	21.529801	18.073001	
DDX3X	0.052438304	125.638001	130.289001	
DDX39B	0.044673537	103.870001	107.137001	
DDX39	-0.036824471	30.841001	30.063501	
DDX31	0.203899543	6.082521	7.007411	
DDX28	0.091657497	10.664801	11.365001	
DDX27	-0.045944462	18.404701	17.827501	
DDX26B	0.05807785	9.368551	9.753801	
DDX25	0	1.00E-06	1.00E-06	
DDX24	0.109185562	37.746701	40.715101	
DDX23	-0.063023841	27.502401	26.326401	
DDX21	0.048316397	38.618801	39.934401	
DDX20	0.083646798	6.568961	6.961681	
DDX19B	0	1.00E-06	1.00E-06	
DDX19A	-0.056697864	12.305201	11.830601	
DDX18	0.117619452	18.356401	19.916501	
DDX17	0.04388441	143.681001	148.119001	
DDX11	-0.139634635	1.475621	1.338571	
DDX10	0.067619153	10.857801	11.379301	
DDX1	0.035318241	34.586501	35.443901	
DDT	0.366429609	111.441001	143.668001	
DDRGK1	0.061580373	41.236701	43.035401	
DDR2	0.201993683	0.0544747	0.0641644	
DDR1	0.519996716	0.10746	0.158432	
DDOST	-0.0166374	86.664201	85.670401	
DDO	0.320963563	0.013521	0.0193816	
DDN	1.225470013	1.00E-06	0.0133855	
DDIT4L	0.305461165	0.131315	0.164639	
DDIT4	0.050220051	0.551982	0.571889	
DDIT3	-0.118215367	11.908901	10.971201	
DDI2	-0.233488455	19.922501	16.944101	
DDI1	0	1.00E-06	1.00E-06	
DDHD2	-0.117582731	10.136001	9.341881	
DDHD1	0.105490519	7.826001	8.420441	
DDC	0	1.00E-06	1.00E-06	
DDB2	0.026746943	14.787601	15.064501	
DDB1	-0.094630393	98.846701	92.570501	
DDAH2	-0.042454771	1.080741	1.049111	
DDAH1	1.05575446	0.0451716	0.104691	
DDA1	0.085521747	16.907901	17.941101	
DCXR	-0.010718922	25.738901	25.548301	
DCX	1.529856541	1.00E-06	0.0188786	
DCUN1D5	0.047434204	36.896101	38.129701	
DCUN1D4	0.605141384	1.231231	1.878071	
DCUN1D3	-0.16689936	2.425261	2.159221	
DCUN1D2	0.228294877	11.262701	13.195401	
DCUN1D1	0.015251781	13.680501	13.826001	
DCTPP1	0.186410412	17.785401	20.239901	
DCTN6	0.093103544	36.931401	39.394001	
DCTN5	0.025632285	55.429901	56.423701	
DCTN4	0.075874592	29.132701	30.706401	
DCTN3	0.06456578	50.673701	52.993501	
DCTN2	0.072706766	69.261401	72.841901	
DCTN1	-0.007188609	38.297001	38.106601	
DCTD	0.151835815	3.087251	3.430991	
DCT	0	1.00E-06	1.00E-06	
DCSTAMP	-0.024033592	199.980001	196.676001	
DCST1	0	1.00E-06	1.00E-06	
DCPS	0.154747027	13.395001	14.912801	
DCP2	0.059014972	10.599701	11.042701	
DCP1B	-0.006376711	2.538611	2.527371	
DCP1A	0.024174922	8.208151	8.347021	
DCN	-0.267827471	0.159019	0.130382	
DCLRE1C	-0.006199039	12.304501	12.251701	
DCLRE1B	0.019911403	3.425221	3.472961	
DCLRE1A	-0.073508283	5.023641	4.773591	
DCLK3	0.806061352	0.0188828	0.0404996	
DCLK2	-1.238106029	0.232164	0.0926603	
DCLK1	0.490264337	0.72731	1.025701	
DCK	-0.311889498	16.789201	13.523201	
DCHS1	-0.161670643	1.066551	0.952425	
DCDC2C	-0.467436879	2.450871	1.769821	
DCDC2B	0.973427471	0.24967	0.499862	
DCDC2A	-1.125586179	0.0118212	1.00E-06	
DCC	0.358622191	1.00E-06	0.00282329	
DCBLD2	0.462949738	1.318031	1.820501	
DCBLD1	1.077502092	0.0407642	0.0971317	
DCAKD	-0.081585654	6.058941	5.725261	
DCAF8	0.015571645	31.127401	31.465301	
DCAF7	-0.041011295	32.473401	31.563001	
DCAF6	0.149357524	9.492871	10.529401	
DCAF5	-0.015445704	7.595381	7.514391	
DCAF4	0.422515625	6.854141	9.189751	
DCAF17	0.04934031	5.991441	6.200241	
DCAF15	0.347315727	9.717861	12.365701	
DCAF13	0.087370462	33.706701	35.811701	
DCAF12	-0.027828059	38.536701	37.800301	
DCAF11	0.011181589	39.909801	40.220401	
DCAF10	0.04615909	7.511441	7.755981	
DBT	-0.043420493	11.002401	10.675901	
DBR1	0.076914599	6.207691	6.548171	
DBPHT2	0.3995227	0.0278047	0.0398671	
DBP	0.201065922	9.846141	11.320101	
DBNL	0.093557963	47.804601	51.008101	
DBNDD2	-0.007589295	9.474081	9.424321	
DBNDD1	0.115020132	0.846704	0.917802	
DBN1	-0.154132401	0.361341	0.323714	
DBIL5	-1.911084212	0.269881	0.0644183	
DBI	0.148920455	170.995001	189.590001	
DBF4	-0.038133492	5.365711	5.225481	
DBC1	0.827832434	1.00E-06	0.00775194	
DAZL	1.145559275	1.00E-06	0.0121254	
DAZAP2	-0.087879044	269.319001	253.403001	
DAZAP1	0.172342635	34.445901	38.817901	
DAXX	-0.075639378	15.775501	14.969201	
DARS2	0.079083301	7.395591	7.812871	
DARS	0.12340404	72.387001	78.852201	
DARC	-0.377705237	0.0411715	0.0293847	
DAPP1	0.226028443	14.193701	16.602801	
DAPL1	0	1.00E-06	1.00E-06	
DAPK3	0.083916724	23.699501	25.119501	
DAPK2	0.862104792	0.160192	0.299356	
DAPK1	-0.190049169	20.042801	17.567801	
DAP3	0.127307209	12.787401	13.968001	
DAP	0.044667108	208.480001	215.036001	
DAO	-1.710151939	0.0227228	1.00E-06	
DAND5	-0.115091895	3.428211	3.164581	
DALRD3	0.144738002	12.342901	13.646501	
DAK	0.172004313	4.024351	4.535191	
DAGLB	-0.147471096	14.041901	12.676501	
DAGLA	-0.265243934	1.495401	1.242581	
DAG1	0.024721011	40.012101	40.703801	
DAF2	0	1.00E-06	1.00E-06	
DAD1	0.048451964	135.989001	140.634001	
DACT3	1.038545965	0.0697174	0.153752	
DACT2	0.892838099	1.00E-06	0.00857011	
DACT1	-0.19990826	0.053853	0.0455908	
DACH2	-1.238764854	0.013602	1.00E-06	
DACH1	-0.835423432	0.370951	0.203492	
DAB2IP	0.262766087	0.178205	0.215804	
DAB2	-0.558408504	72.929901	49.519901	
DAB1	0	1.00E-06	1.00E-06	
DAAM2	-0.50125757	0.163572	0.112627	
DAAM1	-0.005307346	7.860341	7.831441	
CYTIP	0.490306216	2.228581	3.134631	
CYTH4	0.072722748	216.123001	227.297001	
CYTH3	-0.18738691	12.408201	10.895601	
CYTH2	0.172240871	29.342401	33.064501	
CYTH1	0.083415919	19.034501	20.168101	
CYSTM1	0.418073243	5.174001	6.916561	
CYSLTR2	-0.68538052	0.163049	0.0976091	
CYSLTR1	-0.30452217	8.917811	7.218941	
CYS1	1.358730193	1.00E-06	0.0156485	
CYR61	-0.138043089	0.744156	0.67534	
CYP7B1	1.311306539	1.00E-06	0.0148191	
CYP51	0.423441966	12.715601	17.056601	
CYP4X1	0	1.00E-06	1.00E-06	
CYP4V3	0.05792574	93.670401	97.508301	
CYP4F40	0	1.00E-06	1.00E-06	
CYP4F39	-0.273503668	0.0147591	0.0104834	
CYP4F18	-1.531813183	1.997631	0.684324	
CYP4F17	0.499623044	0.455917	0.648734	
CYP4F16	-0.077538618	13.550901	12.841301	
CYP4F15	1.895204897	1.00E-06	0.0272012	
CYP4F14	2.656306344	1.00E-06	0.053048	
CYP4F13	0.020707419	15.304601	15.526001	
CYP4A31	2.260784678	1.00E-06	0.03793	
CYP46A1	-0.426336925	0.0714622	0.05062	
CYP3A57	0	1.00E-06	1.00E-06	
CYP3A13	0	1.00E-06	1.00E-06	
CYP3A11	0	1.00E-06	1.00E-06	
CYP39A1	-1.879961326	0.0268102	1.00E-06	
CYP2U1	0.42730476	0.216161	0.294123	
CYP2T4	0.436430491	0.0554864	0.0786196	
CYP2S1	0.358437417	45.503601	58.340101	
CYP2R1	-0.005586982	0.532287	0.530191	
CYP2J9	-1.572881183	0.0197528	1.00E-06	
CYP2J6	0.055123525	1.573391	1.635061	
CYP2J5	0	1.00E-06	1.00E-06	
CYP2J13	-0.387434236	0.0536613	0.0386683	
CYP2G1	0	1.00E-06	1.00E-06	
CYP2E1	0.151072901	0.210463	0.234801	
CYP2D40	0	1.00E-06	1.00E-06	
CYP2D26	0	1.00E-06	1.00E-06	
CYP2D22	-0.613675181	0.116567	0.0727153	
CYP2C55	0	1.00E-06	1.00E-06	
CYP2C44	0	1.00E-06	1.00E-06	
CYP2AB1	-1.214527063	0.902244	0.383099	
CYP2A4	1.422185633	1.00E-06	0.0168018	
CYP27B1	-0.982458501	0.032753	0.011638	
CYP27A1	-0.475513641	13.897901	9.992711	
CYP26C1	-1.929919345	0.0281072	1.00E-06	
CYP26B1	-0.38017209	0.0402223	0.0285881	
CYP26A1	2.597293947	1.00E-06	0.0505211	
CYP24A1	0.691579441	0.0119299	0.0254179	
CYP21A1	-0.300399143	0.018875	0.0134473	
CYP20A1	-0.02135541	18.760301	18.484501	
CYP1B1	0.167068973	0.398389	0.448529	
CYP1A2	1.268344029	1.00E-06	0.0140909	
CYP1A1	-2.367486801	0.0416093	1.00E-06	
CYP19A1	2.243412104	1.00E-06	0.0373563	
CYP17A1	0	1.00E-06	1.00E-06	
CYP11A1	0	1.00E-06	1.00E-06	
CYM	0	1.00E-06	1.00E-06	
CYLD	0.172508549	16.938201	19.090901	
CYHR1	0.254286822	28.167501	33.598601	
CYGB	-2.046936887	0.0313269	1.00E-06	
CYFIP2	-0.168752178	17.158501	15.263301	
CYFIP1	-0.01134641	76.120801	75.524401	
CYCT	0	1.00E-06	1.00E-06	
CYCS	0.230590639	128.715001	151.025001	
CYC1	0.246243261	414.681001	491.861001	
CYBRD1	0.421816199	0.0977565	0.134352	
CYBB	-0.467186141	96.730401	69.969501	
CYBASC3	0.008315181	7.717991	7.762661	
CYBA	0.020175098	1007.620001	1021.810001	
CYB5RL	0.204948554	4.161961	4.798791	
CYB5R4	0.099472116	41.758601	44.740101	
CYB5R3	0.004068926	110.104001	110.415001	
CYB5R2	-0.950933222	0.0303232	0.0108591	
CYB5R1	0.01429045	57.420701	57.992401	
CYB5D2	0.04296809	4.974591	5.125281	
CYB5D1	-0.409366926	12.872201	9.689701	
CYB5B	0.031697692	42.399601	43.341701	
CYB561D2	0.09894167	12.120301	12.981401	
CYB561D1	0.043371669	5.154911	5.312541	
CYB561	0.450058434	7.237151	9.890301	
CYB5	-0.151899291	148.236001	133.421001	
CXXC5	-0.268295713	0.208833	0.171697	
CXXC1	0.050320503	19.105401	19.783901	
CXX1C	-0.753845232	1.414331	0.834658	
CXX1B	-0.360938199	2.844181	2.212431	
CXX1A	-0.172016371	2.324101	2.061751	
CXCR7	-1.680423149	0.0220554	1.00E-06	
CXCR6	1.158996448	0.0706204	0.170027	
CXCR5	3.024907573	1.00E-06	0.0714013	
CXCR4	-0.096545955	81.728901	76.437901	
CXCR3	-0.110369225	1.875021	1.736191	
CXCR2	-0.175119324	1.396841	1.236031	
CXCR1	1.993798146	1.00E-06	0.0298324	
CXCL9	0.552047772	0.199031	0.296474	
CXCL5	-2.142811514	0.0341666	1.00E-06	
CXCL3	-3.956460733	0.145259	1.00E-06	
CXCL2	-0.712483526	0.265264	0.157985	
CXCL16	-0.17346003	17.652301	15.651401	
CXCL14	-1.062567717	1.133711	0.537585	
CXCL13	1.902126166	1.00E-06	0.0273801	
CXCL12	0.199552344	0.444578	0.512011	
CXCL11	0.884191296	0.0293919	0.0627068	
CXCL10	0.014002446	5.948161	6.006271	
CXCL1	1.439113459	0.107771	0.309341	
CXADR	2.264284075	1.00E-06	0.0380464	
CX3CR1	-0.021629006	1.479221	1.457061	
CX3CL1	-1.077473622	0.0774547	0.0314411	
CWH43	0	1.00E-06	1.00E-06	
CWF19L2	0.051148246	10.372601	10.747301	
CWF19L1	0.165550292	4.566631	5.123121	
CWC27	-0.091363538	8.941711	8.392391	
CWC25	0.101099803	8.262121	8.862601	
CWC22	0.096792144	11.952301	12.782401	
CWC15	-0.064332208	73.377901	70.177301	
CUZD1	0	1.00E-06	1.00E-06	
CUX2	-0.009884347	0.0302174	0.0299428	
CUX1	-0.108438849	64.739101	60.050701	
CUTC	0.083195454	8.865061	9.391901	
CUTA	0.080084544	80.471801	85.065701	
CUL9	-0.180057831	4.086141	3.605531	
CUL7	0.117394807	7.471991	8.106271	
CUL5	0.068203579	9.516051	9.977211	
CUL4B	-0.073719506	16.629601	15.800701	
CUL4A	0.017982576	32.136501	32.539701	
CUL3	0.077229676	51.624601	54.464001	
CUL2	0.094849984	14.538001	15.526601	
CUL1	0.045644784	40.507201	41.809601	
CUEDC2	0.022881387	39.898401	40.536401	
CUEDC1	-0.186979371	0.506079	0.443346	
CUBN	0.002836826	0.475197	0.476152	
CTXN3	0	1.00E-06	1.00E-06	
CTXN2	0	1.00E-06	1.00E-06	
CTXN1	-0.730692605	0.221551	0.129536	
CTU2	-0.042612291	4.691311	4.554481	
CTU1	0.140397255	3.732641	4.115171	
CTTNBP2NL	-0.094877374	41.109801	38.492601	
CTTNBP2	-0.681360776	0.00603812	1.00E-06	
CTTN	0.27210379	21.643201	26.137701	
CTSZ	-0.056025524	772.065001	742.657001	
CTSW	-4.043506459	0.154915	1.00E-06	
CTSS	-0.284167031	936.140001	768.771001	
CTSR	0	1.00E-06	1.00E-06	
CTSQ	0	1.00E-06	1.00E-06	
CTSO	-0.031853488	15.729201	15.385501	
CTSM	0	1.00E-06	1.00E-06	
CTSLL3	0.038089453	0.208628	0.214477	
CTSL	-0.367701984	284.228001	220.279001	
CTSK	0.168244475	6106.370001	6861.670001	
CTSJ	0	1.00E-06	1.00E-06	
CTSH	-0.148418157	45.073501	40.666101	
CTSG	-1.889302592	0.234707	0.0560556	
CTSF	-0.127733037	17.680001	16.181101	
CTSE	-1.06442469	0.359859	0.166853	
CTSD	-0.293926214	2964.170001	2417.810001	
CTSC	-0.245766971	90.552201	76.367201	
CTSB	-0.416609388	1392.760001	1043.430001	
CTSA	0.063966191	363.038001	379.497001	
CTS8	0.49507273	0.117196	0.169269	
CTRL	0.175285537	0.258036	0.292663	
CTR9	0.046524046	12.097301	12.494101	
CTPS2	-0.232665313	5.159571	4.389621	
CTPS	0.071361179	5.159841	5.421991	
CTNS	0.080642213	25.998601	27.493801	
CTNND2	0.292042569	0.638386	0.783866	
CTNND1	-0.124969379	48.401301	44.384301	
CTNNBL1	0.056346533	14.273501	14.842401	
CTNNBIP1	-0.014663751	4.863101	4.813821	
CTNNB1	0.007540459	179.368001	180.308001	
CTNNAL1	0.193095378	0.251874	0.289378	
CTNNA3	-2.333634377	0.0404124	1.00E-06	
CTNNA1	0.006041348	79.678801	80.013201	
CTLA4	2.985081083	1.00E-06	0.0691849	
CTLA2B	-0.358014678	9.548821	7.448151	
CTLA2A	-0.154472623	2.343671	2.104681	
CTIF	0.16296302	1.415941	1.586461	
CTHRC1	0.21718982	2.479551	2.884021	
CTH	0.660775633	0.323266	0.516871	
CTGF	0.192527543	1.664021	1.903011	
CTF1	3.490759549	1.00E-06	0.102426	
CTDSPL2	0.023150082	6.904011	7.015851	
CTDSPL	-0.493990306	1.319161	0.933782	
CTDSP2	-0.517501264	61.802901	43.171301	
CTDSP1	-0.019685287	60.770101	59.946401	
CTDP1	0.023600543	11.922201	12.119001	
CTDNEP1	-0.015576825	61.681301	61.018801	
CTCFL	-0.027495765	0.0867362	0.08491	
CTCF	0.151115622	18.560501	20.611201	
CTC1	-0.045217724	5.166551	5.006821	
CTBS	0.041968151	12.050701	12.406701	
CTBP2	0.057133788	32.938201	34.269201	
CTBP1	0.042029508	75.007401	77.225001	
CTAGE5	0.124889185	48.150901	52.505801	
CSTF3	0.015726905	14.076701	14.231101	
CSTF2T	0.062105061	25.853901	26.991601	
CSTF2	0.006803687	15.475201	15.548401	
CSTF1	0.002833667	19.063501	19.101001	
CSTB	0.072200704	1250.790001	1314.980001	
CSTAD	-0.059050581	0.166639	0.159555	
CST7	-0.009762481	7.565631	7.514541	
CST6	-0.057097118	0.056058	0.0534947	
CST3	0.104163356	1781.190001	1914.550001	
CSRP3	1.549028255	0.186666	0.565484	
CSRP2BP	0.015763589	21.034201	21.265401	
CSRP2	-0.440330211	1.488551	1.094381	
CSRP1	-0.137635277	74.999801	68.174501	
CSRNP3	0.262167378	0.00829791	0.0119443	
CSRNP2	-0.097212761	0.860928	0.804176	
CSRNP1	0.289812048	5.725411	7.001431	
CSPP1	-0.023990275	2.777531	2.731561	
CSPG5	-2.31184127	0.109795	0.0141271	
CSPG4	-0.510907451	0.397888	0.276248	
CSNKA2IP	0	1.00E-06	1.00E-06	
CSNK2B	0.119127996	108.647001	118.000001	
CSNK2A2	0.010072743	12.592901	12.681201	
CSNK2A1	0.076748029	41.572701	43.844701	
CSNK1G3	0.105664125	15.218401	16.375601	
CSNK1G2	0.008196632	39.199201	39.422601	
CSNK1G1	-0.004896159	4.842411	4.825971	
CSNK1E	-0.178879604	13.040201	11.518401	
CSNK1D	-0.001603622	53.458801	53.399401	
CSNK1A1	0.106438707	122.849001	132.256001	
CSN3	1.692912192	1.00E-06	0.0223341	
CSN2	-2.41513577	0.0433423	1.00E-06	
CSMD1	0.033150412	0.004987	0.00533536	
CSL	0.830629732	0.0607904	0.115898	
CSK	0.0999639	69.044101	73.998501	
CSGALNACT2	-0.022338637	17.452101	17.183801	
CSGALNACT1	1.10300488	0.00979594	0.032522	
CSF3R	-0.444255156	4.792851	3.519921	
CSF3	0	1.00E-06	1.00E-06	
CSF2RB2	-0.008665292	48.417601	48.127601	
CSF2RB	0.004815702	57.054801	57.245601	
CSF2RA	0.315775471	125.096001	155.707001	
CSF2	1.980147976	1.00E-06	0.0294573	
CSF1R	-0.005083633	697.075001	694.623001	
CSF1	-0.425380453	0.994309	0.737851	
CSE1L	0.115096556	28.768701	31.158701	
CSDE1	0.066247634	83.537601	87.463501	
CSDC2	-1.662694635	0.221376	0.0630798	
CSDA	0.082617058	94.675501	100.256001	
CSAD	0.039785603	7.389221	7.596111	
CS	0.241175472	252.596001	298.559001	
CRYZL1	-0.054854964	15.077601	14.514701	
CRYZ	-0.150248971	4.019521	3.620981	
CRYM	0	1.00E-06	1.00E-06	
CRYL1	0.017734607	55.081301	55.762701	
CRYGS	0	1.00E-06	1.00E-06	
CRYGN	-2.202793188	1.718951	0.365557	
CRYGA	0	1.00E-06	1.00E-06	
CRYBG3	-0.067262353	18.445601	17.604901	
CRYBB3	2.372203337	1.00E-06	0.0417783	
CRYBB1	-0.395501689	0.0477508	0.0339036	
CRYBA4	0.843824923	0.573179	1.036691	
CRYAB	0.969754458	0.482134	0.953848	
CRYAA	3.119713202	1.00E-06	0.0769302	
CRY2	-0.025691222	2.380911	2.338711	
CRY1	-0.05021208	4.508551	4.353991	
CRX	-0.346600193	0.318748	0.248539	
CRTC3	-0.107508273	4.444241	4.124381	
CRTC2	0.126081376	16.977601	18.529001	
CRTC1	0.028091764	2.237421	2.281611	
CRTAP	0.097156224	51.872701	55.487001	
CRTAM	1.244133936	1.00E-06	0.01369	
CRTAC1	0	1.00E-06	1.00E-06	
CRP	0	1.00E-06	1.00E-06	
CROT	0.036863575	31.194201	32.001801	
CROCC	0.282704253	0.820039	0.99972	
CRNKL1	0.010884885	12.639601	12.735401	
CRMP1	0	1.00E-06	1.00E-06	
CRLS1	0.079504863	15.286001	16.152601	
CRLF3	-0.209341382	24.348101	21.058101	
CRLF2	0.394440844	25.847001	33.977301	
CRLF1	-0.908101761	0.0715246	0.0334433	
CRKL	-0.09333314	14.391701	13.489501	
CRK	0.033231625	59.174401	60.553501	
CRISPLD2	0.41305583	0.0348222	0.0496809	
CRISPLD1	-1.263102469	0.0329873	0.00791053	
CRISP3	0	1.00E-06	1.00E-06	
CRISP2	0	1.00E-06	1.00E-06	
CRISP1	0	1.00E-06	1.00E-06	
CRIPT	-0.047881047	37.026001	35.817001	
CRIP3	2.079923242	1.00E-06	0.0322827	
CRIP2	-0.441415325	0.696864	0.510543	
CRIP1	-0.048056631	337.000001	325.959001	
CRIM1	0.16734634	8.906101	10.002701	
CRHR1	0	1.00E-06	1.00E-06	
CRHBP	0	1.00E-06	1.00E-06	
CREM	0.103218812	3.335541	3.583671	
CRELD2	-0.234573843	23.434001	19.915901	
CRELD1	0.058398408	13.962701	14.539901	
CREG2	-0.103178095	1.001821	0.931985	
CREG1	-0.273251119	166.159001	137.487001	
CREBZF	0.173655998	11.626801	13.115301	
CREBRF	-0.179088326	9.639301	8.512851	
CREBL2	-0.334344203	3.012401	2.387201	
