!Series_platform_id				
GENE	rna	wildsubtype~osteoclast~MsubCSF~RANKL~24H~rep1	wildsubtype~osteoclast~MsubCSF~RANKL~ILsub3~24H~rep1	@OC_down
CHRNB4	0.001176378	0.00155	0.002367	
PTPN11	-0.203826056	12.7159325	10.9087885	
ZFP592	-0.150673332	6.990788	6.198341	
DEPDC1B	0.224751368	3.536605	4.301367	
IPO9	0.276258428	19.411931	23.719869	
PLCD3	-0.515135481	0.63868	0.146629	
MS4A4B	0.189046993	0.180148	0.345381	
DDX27	-0.623802467	48.28883	30.986392	
ICOSL	2.082530476	0.921984	7.140553	
TMEM19	-0.06799125	12.509081	11.887195	
MIR3960	0	0	0	
ZFHX2OS	-0.146264003	0.496225	0.35197	
MIR181A-2	0	0	0	
TUBB3	-0.53059771	0.765412	0.222138	
METTL7A2	0.031345695	3.00E-06	0.021968	
IL10	-0.22924705	0.172223	0	
TMEM115	0.026420115	14.228815	14.51027	
GTF3C5	-1.954046978	27.6878675	6.404087	
ALKBH1	-0.608492395	12.344761	7.752585	
3100003L05RIK	0	0	0	
EIF2S2	-0.23280782	90.774621	77.098099	
WDR52	0.02289978	0.004215	0.020282	
CNPY3	0.263884558	48.215299	58.093171	
TAC1	0	0	0	
PXDN	0.0055621	0.004195	0.008074	
OSBPL7	0.111817086	3.080563	3.409409	
KLF1	-0.085495362	0.061052	0	
PPP1R16A	-0.559252751	10.545643	6.835492	
OLFR58	0	0	0	
NELFA	-0.317235134	18.539186	14.682279	
F930015N05RIK	0	0	0	
SPEER1-PS1	0	0	0	
PHKG1	0.04156368	0.100115	0.13227	
SLMO2	-0.327622156	86.060022	68.373671	
CEBPE	0.420291653	3.017427	4.376113	
RAB11FIP4OS1	-0.092744244	0.136122	0.065384	
ANXA2	-0.046813841	736.622678	713.071813	
SLC17A7	-0.094448891	0.11821	0.047349	
VMN1R151	0	0	0	
H2-KE6	-0.707335109	17.093699	10.081493	
PGAP3	-0.171575489	2.940739	2.498874	
9230116N13RIK	0.074712152	0.313788	0.383617	
1700111N16RIK	0	0	0	
SLFNL1	0	0	0	
HNRNPU	-0.498487002	246.527711	174.212177	
NDUFB10	-0.444055611	174.510614	128.011768	
MTFMT	-0.248870434	6.611603	5.405583	
PABPC5	0	0	0	
4930524B17RIK	0	0	0	
MIR328	0	0	0	
RPS11	-0.332578812	1356.856612	1077.295302	
1810008I18RIK	-0.079135721	0.056385	0	
TAPT1	0.245480021	11.708266	14.065486	
4833419F23RIK	0.729081361	0.161205	0.924794	
GM6225	-0.170036081	0.144608	0.017351	
MED12L	0.055428515	0.026764	0.06698	
FGF17	0	0	0.017504	
HOXB2	0	0	0	
IP6K3	0	0	0	
AIG1	0.539864261	5.566636	8.54681	
1700012I11RIK	0	0	0	
OLFR1054	0	0	0	
DPPA5A	-0.171968974	0.126595	0	
CDC42BPA	0.133880421	1.027211	1.224339	
IDI1	0.344474989	10.847012	14.042019	
TMEM253	-0.001549602	0.026524	0.025422	
SKIDA1	0.008543625	0.006472	0.01245	
TTC12	0.737226617	2.837658	5.397254	
CCDC137	-0.934060293	11.258659	5.415977	
OLFR294	0	0	0	
SP5	0	0	0	
CLDN15	0.068170066	0.344561	0.409619	
GUCY1A3	0.03164457	0.018142	0.040721	
BRICD5	-0.152607212	1.681865	1.412668	
PCDHAC1	0	0	0	
POF1B	0	0	0	
PIGM	-0.218134944	6.329591	5.301074	
CHMP2B	0.034530747	31.110012	31.887833	
THEM5	0	0	0	
MREG	0.307412426	0.164973	0.441638	
FCHSD1	-0.110360864	1.913597	1.699029	
MIR6237	0	0	0	
ZIC1	0.020318397	0.004281	0.018525	
KLHL23	-0.461646698	0.853737	0.346104	
ILDR2	-0.007442389	0.005172	0	
OSGEP	0.062671729	18.691589	19.565858	
SNORA68	0	0	0	
FGF6	0	0	0	
CES1F	0	0	0	
APH1C	0.596647158	1.104547	2.182492	
NAGS	0	0	0.054285	
IKZF5	-0.369577122	5.709556	4.193259	
ASB14	0	0	0.0313235	
MAP10	-0.115072354	0.829555	0.689294	
CMTM6	0.853994642	24.071197	44.316157	
SUSD4	0.198556238	0.044247	0.198325	
DSCR3	0.803867687	19.758664	35.239958	
ALDH4A1	-0.08026697	5.992815	5.614382	
9530080O11RIK	-0.015237781	0.010618	0	
SPTB	0.021949768	0.14241	0.159924	
PPP2CA	-0.402250501	154.171254	116.414519	
MIR7038	0	0	0	
GM11186	0	0	0	
ASB5	0	0	0.03777	
CALM5	0	0	0	
NEK9	-0.184195404	32.107978	28.139649	
CHIC2	0.312162122	21.204891	26.56886	
FZD3	-0.018773779	0.025394	0.012137	
NOL12	-0.144123748	20.366311	18.334991	
HNRNPLL	0.065606194	31.956688	33.489984	
CEACAM3	0	0	0	
GM17677	0	0	0	
E330021D16RIK	0	0	0	
GM9767	0	0	0	
RELL1	1.111694302	2.076503	5.648301	
SYNE2	-0.150377401	0.343311	0.210343	
CYP27B1	-0.000677201	0.012168	0.011693	
CCAR1	-0.417269784	28.654302	21.20634	
FAM92A	-0.132648311	4.566313	4.077343	
FOS	-1.580682526	261.602839	86.794349	
CKMT1	-0.209502027	0.156289	0	
HSPH1	-0.343721116	55.925141	43.857364	
GM17830	0	0	0	
D830046C22RIK	0.516987069	0.338361	0.915146	
VPS16	0.039542714	17.40665	17.918134	
SLC22A20	-0.000900582	0.015959	0.015325	
MYO1F	0.492242926	97.637151	137.745979	
4930572K03RIK	0	0	0	
TMEM30B	-0.012571534	0.008752	0	
TMEM218	-0.366786568	4.734737	3.447334	
HMX2	-0.5781528	0.572301	0.05316	
NOS2	-0.03131287	0.056888	0.034196	
TRP53BP2	0.327877103	3.4952	4.642218	
SPCS1	0.104378493	74.347844	80.001281	
CCDC78	0.03702715	0.097069	0.12559	
IL18	0.272057642	7.009046	8.671154	
SP3OS	-0.264743394	1.95841	1.462423	
USP48	-0.264125911	18.581181	15.30531	
TPRG	-0.043887601	0.030888	0	
CES2D-PS	0	0	0	
TBKBP1	-0.197827362	16.192259	13.989287	
AI597468	-0.470000778	2.253056	1.34859	
GM10941	-0.276925543	0.649337	0.361277	
OGFRL1	0.689123126	4.018768	7.091776	
TCSTV3	0	0	0	
PCDH18	-0.082980719	0.081296	0.020857	
CDC40	-0.520644199	14.035425	9.480601	
GM17359	0	0	0	
IFT27	-0.124756478	13.168682	11.994932	
OLFR701	-0.013533723	0.009425	0	
PIRA7	-0.395395184	13.89978	10.328021	
KPRP	0	0	0	
LCE3F	0	0	0	
ACAD11	-0.174031315	5.063718	4.374652	
TEFM	-0.077345977	6.20974	5.833389	
EDN3	0	0	0.00934	
PGPEP1L	0	0	0	
TIMP4	0	0	0	
H2-L	-0.721151339	22.799969	13.437374	
RPSA	-0.183024234	958.167795	843.887343	
NR3C2	-0.009967692	0.006933	0	
SLC6A7	0	0	0	
D3BWG0562E	0.001007845	0.000245	0.000944	
0610009L18RIK	0.685468339	0.132859	0.821891	
RAPGEFL1	-0.049136414	0.71753	0.660018	
IFT52	-0.273116585	16.873653	13.790983	
SLC25A45	0.965387583	10.468409	21.393078	
SNRPB	-0.334365686	294.073133	233.032174	
SLC25A41	0	0	0.025447	
BC024386	0	0	0	
LATS1	-0.413427849	10.442381	7.591366	
BIVM	-0.408239729	4.175341	2.899838	
WDR38	0	0	0	
ERICH1	0.297028879	3.050298	3.976243	
DGKD	-0.316815737	27.343806	21.755539	
WDR41	0.322568089	16.379878	20.734487	
KCNQ4	0	0	0	
LCE3D	0	0	0	
SFTPC	0	0	0	
ARHGEF38	0	0	0	
ATP6V0A2	-0.113449388	14.405773	13.240716	
PRRX2	0	0	0	
CCL9	1.640756021	174.792355	547.171891	
AFG3L2	-0.471731541	35.974039	25.661928	
NAPSA	0.96725938	10.392609	21.273952	
CLIC5	0.004707618	0.007832	0.011126	
ROGDI	-0.147289271	9.566995	8.54142	
MIR6481	0	0	0	
CLEC18A	0	0	0	
ZFP13	-0.446290158	0.599926	0.17423	
PLXNA3	-0.004279693	0.638386	0.633533	
GABRR1	0	0	0	
PDHA1	-0.454907989	63.144462	45.797022	
GM21283	0	0	0	
GM4861	0	0	0	
HAVCR2	0.599332924	9.192404	14.441654	
L3MBTL3	-0.00334363	1.629437	1.62335	
TSPAN31	0.209351986	56.118424	65.038537	
MRPS30	-0.502734586	33.226306	23.155823	
1700016D06RIK	0	0	0	
MIR7013	0	0	0	
ATAD5	-0.619834338	6.28025	3.737591	
CCDC176	-0.418066449	0.475703	0.104456	
GM21293	-0.003025043	0.002099	0	
4931431B13RIK	0	0	0	
SEC22B	0.042087106	28.210216	29.074904	
ZFP750	0.159420818	0.070921	0.196046	
SAA3	-0.66711271	2.122726	0.966586	
MIR5046	0	0	0	
MIR7082	0	0	0	
PCYOX1	-0.38377877	25.803335	19.542813	
FADS6	-0.005690049	0.104852	0.100503	
HES7	-0.051221269	0.071672	0.034291	
GM14744	0	0	0	
NLRC4	0.165772068	2.400606	2.814685	
FAM217A	0	0	0	
DSG1C	0	0	0	
OLFR1042	0	0	0	
MIR467A-9	0	0	0	
GM4477	0	0	0	
1110037F02RIK	-0.170786651	11.192848	9.831616	
GM20738	0	0	0	
ANKRD13C	-0.283202071	15.496352	12.556126	
SNORD67	0	0	0	
FDXR	-0.881002412	11.364765	5.713944	
GUCA1A	0.362419203	3.630411	4.952763	
POLR2J	-0.271051246	92.154208	76.198333	
MIR297-2	0	0	0	
MDH1	-0.079444712	83.1164	78.609599	
SSXB10	0	0	0.038764	
TSPYL1	-0.19383829	22.613013	19.644305	
DNAJC30	-0.258618291	14.684864	12.110791	
MIR205	0	0	0	
SELENBP1	0.538792413	3.277739	5.214511	
POU3F3	0	0	0	
NR2F6	-0.350367871	13.307704	10.222735	
TAAR7F	0	0	0	
CGA	0	0	0	
TPH2	-0.000617941	0.011134	0.010701	
GATA5OS	-0.011904488	0.009174	0.000881	
MIR3471-1	0	0	0	
VMN2R37	0	0	0	
ZBTB45	-0.553287027	12.870783	8.452463	
LANCL2	-0.446120065	6.738241	4.679979	
AIM1	-1.199945537	33.464821	14.002251	
ST8SIA3	-0.007491752	0.012081	0.006839	
SRGAP2	-0.049836393	12.858346	12.387798	
SOS1	-0.475974466	4.721798	3.113864	
4833412C05RIK	0	0	0	
KIF26B	0.019765264	0.011199	0.025148	
OLFR557	0	0	0	
4930572O13RIK	0	0	0	
LENG8	-0.396877459	25.061373	18.793622	
GLI3	0	0	0	
LYZ1	1.247095039	151.934523	362.009965	
TLR4	2.151907599	7.341204	36.069564	
VTI1B	-0.034073152	63.126747	61.629965	
NXPH3	0.109685281	0.028587	0.109838	
REN2	0	0	0	
MIR7087	0	0	0	
ARL14EPL	0	0	0.012692	
TIE1	0.018587173	0.021979	0.035231	
TMEM117	-0.015855427	0.031384	0.020111	
SIX2	0.044028925	0.037433	0.069582	
ZFP345	-0.029554657	0.020697	0	
BCAS3OS1	0	0	0	
MIR3064	0	0	0	
OLFR310	0	0	0	
EPG5	-0.476671152	3.718514	2.390884	
SPIRE2	-0.037119947	0.076043	0.04871	
ETF1	-0.087785354	75.677953	71.151354	
IL6ST	0.579097046	10.097911	15.579324	
SLC38A2	-0.562046471	71.860633	48.35147	
SMPD2	0.326749543	3.425487	4.550377	
SYMPK	-0.222929188	63.412287	54.189994	
SNORD47	0	0	0	
LOC101669761	0.218792672	0.539699	0.791839	
TMEM57	-0.086635355	9.235462	8.638903	
METTL7A2HIGD1C	-0.015596002	0.010872	3.00E-06	
NPHS1OS	0	0	0	
OLFR960	0	0	0	
SDSL	0	0	0.05176	
OLFR247	0	0	0	
4933433F19RIK	0	0	0	
DYNC1LI2	0.017635553	21.703618	21.982851	
OLFR123	0	0	0	
CCDC150	-0.022148225	0.037366	0.021562	
KLRA21	0	0	0	
CHMP6	0.200053126	31.588911	36.436207	
PRR5	-0.056784043	0.65956	0.595509	
LRRC15	-0.015129284	0.010542	0	
GUSB	0.299342721	250.933434	309.025163	
VMN1R48	-0.027632511	0.019338	0	
TDRP	0	0	0	
FBN2	0	0	0	
MPHOSPH6	-0.333227425	27.545251	21.658044	
CTHRC1	0	0	0	
DQX1	0.069847369	0.519908	0.595304	
SAYSD1	0.037867045	2.22302	2.308736	
AF357426	0	0	0	
FDPS	0.700749855	14.9906375	24.9903725	
LAS1L	-0.791721766	28.556147	16.073235	
PRSS58	0	0	0	
OLFR1062	0	0	0	
QARS	-0.552416453	37.55676	25.29097	
MANSC4	-0.185529243	0.266052	0.113273	
FSBP	-0.176266539	0.533896	0.357483	
OLFR558	0	0	0	
TRIM23	-0.447305646	3.054215	1.973407	
FMO1	0	0	0	
ALDOART1	-0.031280849	0.021919	0	
ABCA5	-0.676544573	1.869829	0.795543	
RAB11B	-0.132738463	19.361245	17.571461	
IL17B	0	0	0	
PSMA4	-0.048686864	146.059588	141.179551	
MIR1A-2	0	0	0	
APOL7D	0	0	0.078905	
1810046K07RIK	0	0	0	
INTS7	-0.683119816	18.521873	11.158554	
TMEM248	0.120116255	9.75749	10.6914815	
MIR3103	0	0	0	
TMPRSS11E	0	0	0	
MNDAL	0.591385237	19.506775	29.897409	
4933416C03RIK	0	0	0	
OLFR1393	0	0	0	
LRDD	-0.011440671	5.403705	5.353124	
MIR703	0.202934337	904.881361	1041.703056	
BAAT	-0.001720762	0.031014	0.029785	
NOXRED1	0.055777465	0.044849	0.086036	
4930486I03RIK	0	0	0	
GABBR2	0	0	0.01365	
GM14850	0	0	0	
TMEM123	-0.326812011	67.043169	53.250571	
ELP6	-0.186084725	5.357011	4.587736	
1810007D17RIK	0	0	0	
OLFR1340	0	0	0	
LAT2	0.321755225	55.7524275	69.9320345	
CASKIN1	-0.015075879	0.063067	0.052016	
VMN1R10	0	0	0	
OLFR1002	0	0	0	
ZFP652	-0.468175729	8.118781	5.591767	
CECR6	0	0	0	
SLC35E2	-0.163015078	3.275338	2.818546	
MIR1190	0	0	0	
CSMD3	-0.003020724	0.002096	0	
GM11190	0	0	0	
4930423M02RIK	0	0	0	
OLFR354	0	0	0	
TRMT6	-0.464466012	19.609693	13.936654	
GNAI2	0.530653462	349.45195	505.257057	
SLC22A13B-PS	-0.016449079	0.032471	0.020766	
RPP40	-0.59142335	6.719479	4.123324	
ATP6V1E1	0.522837321	128.374286	184.882148	
ZSWIM2	0	0	0	
MIR7081	0	0	0	
CD163L1	0	0	0	
HIST1H3C	-0.408919689	1.355153	0.773871	
HEATR5A	-0.284115633	30.442511	24.822001	
NIACR1	3.066580392	0.263471	9.585173	
INS1	0	0	0	
ANKRD49	-0.437031864	17.606415	12.743679	
NCEH1	1.246455324	19.990012	48.800434	
RPS19-PS3	0.220403922	2.474627	3.048148	
CSMD2	0	0	0	
VPS33B	-0.05889882	8.865433	8.470782	
TMEM14A	0.092050346	0.3622745	0.4520265	
KRT16	0	0	0	
4930568G15RIK	0	0	0	
FBXL15	-0.498550314	4.264432	2.726258	
SLC48A1	1.305127688	61.213658	152.733431	
APPBP2	0.064116718	14.230651	14.922803	
NUF2	-0.238324028	22.590085	18.998012	
DEFB18	0	0	0	
GINS2	0.006199948	41.87644	42.061097	
OLFR1419	0	0	0.031454	
OLFR195	0	0	0	
OLFR818	0	0	0	
PAQR9	-0.054583427	0.051375	0.01234	
TSC22D2	0.057302712	2.670712	2.819444	
NRARP	-0.095243915	0.068246	0	
1700007K09RIK	0	0	0	
TMPRSS11BNL	0	0	0	
SH3TC2	-0.009210656	0.012413	0.00597	
RNF181	0.010414252	35.081141	35.342539	
KDM5B	-0.666948186	1.989596	0.88296	
PDCD2	-0.158026232	17.202384	15.313894	
MAP1LC3B	0.369034094	47.194544	61.242669	
APBB3	-0.208588931	2.180005	1.751923	
FUZ	-0.121347444	4.434579	3.996164	
DUOXA1	-0.143641575	0.10469	0	
PAK1IP1	-0.076842866	36.511847	34.566116	
ZFP772	-0.216918372	1.382243	1.049685	
AQP5	0	0	0	
PEA15B	0	0	0	
1700020N18RIK	0	0	0	
CCNO	0.110504385	0.113125	0.201736	
TPT1	-0.048354601	2129.703947	2059.472986	
IRF2BP1	-0.550730158	13.108354	8.631414	
GM15386	0	0	0	
MRPL14	-0.297040768	51.060085	41.372754	
XYLT1	0.57623002	2.162534	3.715174	
CCDC88C	-0.390813921	0.940891	0.480316	
NUBP1	-0.323483464	33.901258	26.890921	
GSTM3	0.195207805	0.131445	0.295379	
PLAC1	-0.00186158	0.031394	0.030064	
SNX1	0.764088972	96.269513	164.192544	
NAIP7	0.026956525	0.22632	0.249449	
PHYHIP	-0.015391216	0.020857	0.010024	
CREB3L4	-0.113598979	0.58179	0.462016	
FOXD4	0	0	0	
GM8267	0	0	0	
DMAP1	-0.041081939	11.80823	11.448649	
IGDCC3	0	0	0	
MMGT2	-0.124821502	9.543095	8.669257	
GPR20	0	0	0	
VMN1R26	0	0	0	
MMP24	0	0	0	
ZC2HC1B	0	0	0	
BTG2	1.48248898	1.441394	5.821997	
CYP4F18	0.2975113	1.20946	1.715476	
D5ERTD577E	0	0	0	
4-Mar	-0.010543973	0.023911	0.016455	
PPOX	0.000663013	7.153653	7.157401	
EIF4EBP1	-0.200438832	74.671594	64.855914	
4930598F16RIK	0	0	0	
EMB	1.114898032	69.132767	150.893337	
STOM	1.315430728	42.20039	106.515672	
ZFP536	0	0	0	
LMX1B	0	0	0	
SHISA2	0.023752049	0.018317	0.035221	
D430020J02RIK	-0.14908268	1.428916	1.190454	
VMN2R51	0	0	0	
PRKRA	-0.180427245	10.945521	9.541225	
2010300C02RIK	0.05406322	0.479124	0.535604	
GM4832	0	0	0	
LAMB1	-0.008502508	0.038604	0.032501	
1700092K14RIK	0	0	0	
MRGPRA4	0	0	0	
OLFR525	0	0	0	
SLCO6C1	0	0	0	
FOXO3	0.102623107	5.952966	6.465566	
OXTR	-0.008869778	0.006167	0	
D830030K20RIK	-0.001940637	0.002051	0.000704	
IRS3	0.021138562	0.1771	0.194474	
HOOK2	-0.595953171	2.654927	1.418126	
EXOSC5	-0.666644349	27.3693705	16.87186	
OLFR1140	0	0	0	
ZCCHC7	-0.240170678	8.920664	7.399282	
GTF2B	-0.020987544	41.00073	40.394149	
KIF22	-0.481891143	34.885901	24.695683	
OAS1E	0	0	0	
4930430D24RIK	0	0	0	
BATF	1.608098883	4.986379	17.249468	
NRROS	1.529914732	30.353756	89.539856	
RAB11A	0.925265884	36.488138	70.191256	
MMP23	-0.033672893	0.1101	0.08449	
IMMP1L	0.110652558	16.576135	17.977243	
1700109G15RIK	0	0	0	
STYK1	0.022057387	0.016974	0.032642	
CCDC113	0	0	0	
IDH3A	-0.759467496	81.351646	47.646297	
SLC25A36	0.052532919	9.153807	9.530352	
CPNE2	-0.929181549	97.797285	50.884005	
ICA1L	-0.033776035	0.039074	0.01503	
CYP11B1	0	0	0	
GAPVD1	-0.138350364	18.86341	17.047049	
ADAMTSL3	-0.00020554	0.003797	0.003654	
GAD2	-0.021280228	0.019186	0.004263	
IGSF11	-1.881882871	3.463247	0.21101	
MIR7028	0	0	0	
CCDC84	-0.235690412	5.379739	4.418175	
ELOF1	-0.266809039	56.181206	46.526495	
PIK3R5	-1.47276697	128.66944	45.718684	
OLFR1151	0	0	0	
BAMBI	0.280776976	1.246229	1.728829	
TBX3OS2	0	0	0	
MIR8114	0	0	0	
4930429F11RIK	0	0	0	
MRPL36	-0.348349938	54.072163	42.258191	
NPM3-PS1	-0.320122352	0.539608	0.233229	
ATR	-0.873379906	9.184893	4.559592	
MIDN	-0.266091551	26.678563	22.016644	
F8A	0.374059965	3.00882	4.19541	
LAG3	-0.018981191	0.148992	0.133974	
6430571L13RIK	0.045859538	0.011486	0.044155	
CYP2C66	0	0	0	
MIR1902	0	0	0	
OLFR267	0	0	0	
OLFR320	0	0	0	
ADCYAP1R1	0.012906782	0.0050145	0.014046	
DCP2	-0.494428868	9.387677	6.373616	
GM6408	-0.019703338	0.013751	0	
IFI44L	0	0	0	
CALM1	0.263166427	236.319466	283.809421	
GM16863	0	0	0	
MIR20A	0	0	0	
GPX7	0.099207271	0.510507	0.618032	
EME2	-0.598352425	4.932779	2.918647	
OLFR157	0	0	0	
KLHL8	-0.448452847	2.622446	1.654631	
GM29089	0	0	0	
VMN1R173	0	0	0	
OVCA2	-0.280933585	7.66003	6.127709	
IL18RAP	0.977084145	0.959124	2.856502	
DBPHT2	-0.058451738	0.052464	0.010675	
HCFC1R1	0.340537878	12.990169	16.714752	
GM5460	0	0	0	
TGM2	-0.051622914	25.322019	24.396809	
VMN1R91	0	0	0	
ZDHHC8	0.285703767	4.223037	5.366907	
TSX	0	0	0	
NHLH1	-0.017406269	0.02363	0.011354	
PMS2	-0.36891272	5.49595	4.030242	
MIR6897	0	0	0	
FAM107A	-0.021379132	0.025247	0.010166	
GM15299	0	0	0	
SHQ1	-0.361921896	8.861993	6.673886	
OLFR142	0	0	0	
CUL1	-0.342999482	42.628667	33.396861	
5031414D18RIK	0.631242582	0.165292	0.804919	
ZCWPW1	1.75072165	1.340152	6.87524	
RAB34	-0.987097988	6.498969	2.7831665	
PRSS48	0	0	0	
SLC25A16	-0.239223573	7.155859	5.909653	
KCTD16	0	0	0	
4930548K13RIK	0	0	0	
1810041L15RIK	0	0	0	
CCDC147	0	0	0	
APOL11A	0	0	0	
OLFR1294	0	0	0	
SLC6A12	-0.06018179	1.62341	1.516226	
CD46	-0.111948735	0.080687	0	
RAX	0	0	0	
NUDT1	-0.882310708	15.422412	7.909123	
MIR671	0	0	0	
FOXN4	0	0	0	
TRAF5	0.831816679	2.535581	5.29307	
DNASE1L3	0.042951285	0.046786	0.078419	
GM561	-0.09811785	23.731702	22.105618	
FAT3	0.284743886	0.110301	0.352562	
VMN2R81	0	0	0	
RPP14	-0.478043585	14.464672	10.10287	
OLFR1275	0	0	0	
CCDC67	-0.006010102	0.018469	0.014235	
MRGPRA1	0	0	0	
TWIST1	-0.027692159	0.03794	0.018207	
MUP15	0	0	0	
3110021N24RIK	-0.248000132	0.30255	0.096829	
WNT8B	0	0	0	
SRCRB4D	-0.050620315	0.834513	0.771261	
NUP50	-0.264839969	22.551534	18.601731	
CHADL	-0.064571173	0.103643	0.055336	
PTCH2	0	0	0.015485	
G630071F17RIK	0.010674464	0.00156	0.008998	
SNORD16A	0	0	894.72274	
FAM83B	0	0	0	
SPINK6	0	0	0	
PRPF3	-0.225321964	18.887501	16.01185	
RASGRF1	0	0	0.012868	
KLRA22	0	0	0	
LY6G6C	0	0	0	
LRFN4	-0.390151957	3.137045	2.156769	
VMN1R194	0	0	0	
ODF3B	0	0	0	
FAM133B	-1.729104157	35.705302	10.071758	
DYNLL1	0.110425788	77.019807	83.226033	
DDB2	-0.458961314	1.50005	0.818811	
2810454H06RIK	0.01079117	0.051424	0.059318	
MICU2	-0.343897115	35.29989	27.601049	
COIL	-0.569585021	6.59864	4.120044	
TMEM121	-0.027693369	0.019381	0	
AI606473	0.745229545	0.165274	0.95328	
IRGM1	0.030852033	14.168748	14.496625	
OLFR1138	0	0	0	
LAP3	-0.094358206	35.477065	33.16766	
MIR297B	0	0	0	
GYG	0.998232817	17.342661	35.640413	
VAX1	0	0	0	
PPP1R11	-0.219345433	23.890784	20.380065	
IGFBP2	0	0	0	
CCZ1	-0.26598294	45.049017	37.295833	
AI854703	-0.023648333	0.03997	0.023062	
3110002H16RIK	0.211519655	24.122392	28.089399	
FAM64A	0.08302724	18.774695	19.946115	
REL	-0.700736565	5.563583	3.038297	
2010016I18RIK	-0.006256212	0.119922	0.115076	
LRGUK	-0.013953543	0.018884	0.009077	
E130102H24RIK	-0.248470648	0.302135	0.096122	
UGT1A2	-0.034266403	0.074523	0.049302	
PPP1R2	-0.05609413	27.22993	26.153373	
GM10364	0	0	0.059901	
ARHGEF26	-0.045881506	0.037657	0.005176	
1700123L14RIK	0	0	0	
TPD52L1	-0.036941567	0.051031	0.02446	
H2-Q10	-0.11645973	0.516979	0.399335	
MAPKBP1	-0.156080508	2.749755	2.365255	
5530601H04RIK	-0.51939121	1.495986	0.741365	
FNDC8	-0.041608926	0.071927	0.041453	
SAMD10	-0.403149465	4.231643	2.956198	
MIR6930	0	0	0	
MST1	-0.055192551	0.103692	0.062266	
KCNK15	0	0	0	
MIR26A-2	0	0	0	
CCDC74A	-0.038686678	0.151508	0.12104	
RHOX2B	0	0	0	
MUP19	0	0	0	
EFNA4	-0.081357198	0.077748	0.018653	
GPLD1	-0.32860443	3.751146	2.783368	
HUS1	-0.394514673	6.806286	4.938595	
SMOK3B	-0.001829619	0.001269	0	
MIR7045	0	0	0	
STPG2	0	0	0	
9530027J09RIK	-0.284931205	0.603003	0.315714	
4930565D16RIK	0	0	0	
OLFR30	0	0	0	
TAAR4	0	0	0	
OLFR486	0	0	0	
NCSTN	0.134935439	59.523537	65.457487	
HSP90AA1	-0.802613056	459.452532	262.981967	
NKX6-2	0.026403166	0.206241	0.22852	
MAP2K3	-0.795008592	144.2736	82.726949	
KLRA5	0	0	0	
MYOZ2	0	0	0	
2410012E07RIK	-0.03351815	0.023505	0	
9430041J12RIK	0	0	0	
GM1673	0.216074903	0.876003	1.179107	
VSTM5	0	0	0	
GM5420	0	0	0	
PCP4	0	0	0	
MRPL18	-0.099418538	85.537731	79.775107	
4932435O22RIK	0	0	0	
ARL15	-0.20016315	3.711702	3.101311	
GM10619	0	0	0	
OLIG3	0	0	0	
LAMA5	0.032780443	0.002403	0.02544	
SMG5	-0.415099439	30.126467	22.343848	
OLFR344	0	0	0	
GPR157	0.729634212	0.976351	2.277222	
ZFP641	-0.000426674	0.007763	0.007465	
OLFR1351	0	0	0	
CNR2	2.221748588	1.060865	8.613079	
TRAIP	-0.511732941	9.214605	6.164314	
OLFR1287	0	0	0	
OLFR329-PS	0	0	0	
ICAM1	-0.389578977	63.885941	48.530835	
PHIP	-0.290046173	7.879159	6.26205	
GM3434	0	0	0	
TAAR7E	0	0	0	
OLFR358	0	0	0	
ARID2	-0.592103961	6.86182	4.215333	
OLFR1093	0	0	0	
ICAM4	0.048350675	0.038787	0.074191	
OLFR710	0	0	0	
IL7	0.105417688	0.035633	0.11414	
OLFR856-PS1	0.135778373	3.708821	4.173513	
CCDC94	-1.269524339	21.415056	8.297687	
SLC26A8	-0.022220073	0.015521	0	
PCDHB21	0	0	0	
LGALSL	-1.769926744	5.808302	0.996355	
LETM2	0.022681796	0.455693	0.47876	
GTPBP3	-0.36792408	10.550493	7.950439	
NLRP2	0	0	0	
PLEK	2.450963651	30.889025	173.363195	
IRS1	0	0	0	
COL5A2	0.015306412	0.113249	0.125123	
TGTP1	0.125513127	0.117281	0.218837	
VMN2R31	-0.005434483	0.003774	0	
PTPRN	-0.902444597	1.479641	0.326557	
PBXIP1	-0.191119351	9.325527	8.044396	
ACAP1	2.295366081	2.024799	13.848089	
LMNB2	-0.58607332	25.227645	16.471639	
EIF1AX	-0.272265305	143.340022	118.516191	
CPA3	0	0	0.062399	
SLC25A30	-0.434889766	11.612071	8.329783	
SCGB2B24	0	0	0	
OLFR659	0	0	0	
DIXDC1	0.011251728	0.034153	0.04225	
MIR19A	0	0	0	
RPA3	-0.041022544	22.84088	22.17252	
NAA15	-0.472846854	39.720122	28.340532	
PCDHGB7	-0.00531719	0.477651	0.472215	
STT3B	0.390652361	42.688818	56.275432	
OOG3	0	0	0	
ABCD4	0.71983027	7.130214	12.390367	
UBE2K	-0.051452288	15.664278	15.080436	
MIR344I	0	0	0	
OLFR707	0	0	0	
ZFP174	-0.093329628	0.201553	0.126284	
SYNB	-0.000252764	0.004639	0.004463	
GM5885	0	0	0	
SERINC4	0.02978927	0.023151	0.044497	
NEMF	-0.399254466	17.536109	13.055005	
DNMT3AOS	0.582600598	1.078281	2.112322	
ERICH2	-0.33366902	0.323724	0.050396	
LRRC45	-0.384455293	11.105134	8.273358	
