!Series_platform_id				
GENE	rna	wildsubtype~osteoclast~precursor~MsubCSF~24H~rep1	wildsubtype~osteoclast~MsubCSF~RANKL~24H~rep1	@OC_up
TMEM57	0.290843887	7.36671	9.235462	
METTL7A2HIGD1C	0.015512328	6.10E-05	0.010872	
NPHS1OS	0	0	0	
OLFR960	0	0	0	
SDSL	0	0	0	
OLFR247	0	0	0	
4933433F19RIK	0	0	0	
DYNC1LI2	0.021238239	21.371841	21.703618	
OLFR123	0	0	0	
CCDC150	0.030257483	0.015836	0.037366	
KLRA21	0	0	0	
CHMP6	-0.292361327	38.909784	31.588911	
PRR5	0.026021763	0.629895	0.65956	
LRRC15	0	0	0.010542	
GUSB	-0.321676962	313.861979	250.933434	
VMN1R48	0	0	0.019338	
TDRP	0	0	0	
FBN2	-0.003999373	0.002776	0	
MPHOSPH6	0.836860562	14.98136	27.545251	
CTHRC1	-0.042277314	0.029738	0	
DQX1	0.093054478	0.424968	0.519908	
SAYSD1	-0.124592249	2.513735	2.22302	
AF357426	0	0	0	
FDPS	-1.787451174	54.2003965	14.9906375	
LAS1L	0.881588453	15.042175	28.556147	
PRSS58	0	0	0	
OLFR1062	0	0	0	
QARS	0.603348316	24.379005	37.55676	
MANSC4	0.13203167	0.15533	0.266052	
FSBP	0.07732125	0.453851	0.533896	
OLFR558	0	0	0	
TRIM23	0.42168025	2.026693	3.054215	
FMO1	0	0	0	
ALDOART1	0.020184583	0.007721	0.021919	
ABCA5	0.551207545	0.958511	1.869829	
RAB11B	-0.049596567	20.073389	19.361245	
IL17B	0	0	0	
PSMA4	0.256102417	122.139911	146.059588	
MIR1A-2	0	0	0	
APOL7D	0	0	0	
1810046K07RIK	0	0	0	
INTS7	0.667762813	11.288669	18.521873	
TMEM248	-0.302623445	12.268129	9.75749	
MIR3103	0	0	0	
TMPRSS11E	0	0	0	
MNDAL	-0.321933456	24.633564	19.506775	
4933416C03RIK	0	0	0	
OLFR1393	0	0	0	
LRDD	0.21728976	4.508338	5.403705	
MIR703	1.532476386	312.148232	904.881361	
BAAT	0	0	0.031014	
NOXRED1	-0.270029654	0.259913	0.044849	
4930486I03RIK	0	0	0	
GABBR2	-0.06366446	0.045117	0	
GM14850	0	0	0	
TMEM123	0.48287005	47.688474	67.043169	
ELP6	0.431786474	3.712727	5.357011	
1810007D17RIK	0	0	0	
OLFR1340	0	0	0	
LAT2	-0.372928716	72.4932025	55.7524275	
CASKIN1	0.027486452	0.043005	0.063067	
VMN1R10	0	0	0	
OLFR1002	0	0	0	
ZFP652	0.382715962	5.994035	8.118781	
CECR6	-0.051987335	0.036692	0	
SLC35E2	0.168658533	2.803638	3.275338	
MIR1190	0	0	0	
CSMD3	0	0	0.002096	
GM11190	0	0	0	
4930423M02RIK	0	0	0	
OLFR354	0	0	0	
TRMT6	0.523389165	13.338895	19.609693	
GNAI2	-0.633520912	542.67239	349.45195	
SLC22A13B-PS	-0.049414085	0.068447	0.032471	
RPP40	0.907185492	3.116214	6.719479	
ATP6V1E1	-0.084429412	136.171457	128.374286	
ZSWIM2	0	0	0	
MIR7081	0	0	0	
CD163L1	0	0	0	
HIST1H3C	0.38119153	0.808294	1.355153	
HEATR5A	0.191576314	26.532586	30.442511	
NIACR1	-0.74211186	1.11331	0.263471	
INS1	0	0	0	
ANKRD49	0.36695868	13.427701	17.606415	
NCEH1	-1.796678065	71.923361	19.990012	
RPS19-PS3	-0.015347231	2.511787	2.474627	
CSMD2	0	0	0	
VPS33B	0.150098829	7.890617	8.865433	
TMEM14A	-0.01583378	0.377308	0.3622745	
KRT16	0	0	0	
4930568G15RIK	0	0	0	
FBXL15	0.294098825	3.293574	4.264432	
SLC48A1	-1.285237421	150.62847	61.213658	
APPBP2	-0.047463157	14.740057	14.230651	
NUF2	-0.086526374	24.048201	22.590085	
DEFB18	0	0	0	
GINS2	-0.058487523	43.650386	41.87644	
OLFR1419	0	0	0	
OLFR195	0	0	0	
OLFR818	0	0	0	
PAQR9	0.033612195	0.027163	0.051375	
TSC22D2	0.041573606	2.566444	2.670712	
NRARP	0.044077877	0.036102	0.068246	
1700007K09RIK	-0.084801756	0.060542	0	
TMPRSS11BNL	0	0	0	
SH3TC2	0	0	0.012413	
RNF181	0.128530203	32.00569	35.081141	
KDM5B	0.585688713	0.992061	1.989596	
PDCD2	0.334720325	13.433359	17.202384	
MAP1LC3B	-0.249240695	56.283138	47.194544	
APBB3	0.096842214	1.973551	2.180005	
FUZ	0.178713148	3.8014	4.434579	
DUOXA1	0	0	0.10469	
PAK1IP1	0.301315239	29.441323	36.511847	
ZFP772	0.127045741	1.181431	1.382243	
AQP5	0	0	0	
PEA15B	0	0	0	
1700020N18RIK	0	0	0	
CCNO	0.059337934	0.068271	0.113125	
TPT1	-0.244916112	2523.935023	2129.703947	
IRF2BP1	0.108341183	12.087672	13.108354	
GM15386	0	0	0	
MRPL14	0.219277707	43.719373	51.060085	
XYLT1	-0.997925841	5.315981	2.162534	
CCDC88C	0.458631661	0.41234	0.940891	
NUBP1	0.363639732	26.125304	33.901258	
GSTM3	-0.200733533	0.30035	0.131445	
PLAC1	0	0	0.031394	
SNX1	-0.237251084	113.655907	96.269513	
NAIP7	-0.068611244	0.28605	0.22632	
PHYHIP	0.013943568	0.011038	0.020857	
CREB3L4	0.311012177	0.275043	0.58179	
FOXD4	0	0	0	
GM8267	0	0	0	
DMAP1	0.187413523	10.247915	11.80823	
IGDCC3	0	0	0	
MMGT2	-0.095670275	10.265948	9.543095	
GPR20	0	0	0	
VMN1R26	0	0	0	
MMP24	0	0	0	
ZC2HC1B	0	0	0	
BTG2	-1.166298303	4.479345	1.441394	
CYP4F18	-1.299645756	4.438993	1.20946	
D5ERTD577E	0	0	0	
4-Mar	0.018662688	0.010751	0.023911	
PPOX	-0.045076721	7.412434	7.153653	
EIF4EBP1	0.546098947	50.825168	74.671594	
4930598F16RIK	0	0	0	
EMB	-0.320861325	86.60116	69.132767	
STOM	-1.275432269	103.575762	42.20039	
ZFP536	-0.009749895	0.006781	0	
LMX1B	0	0	0	
SHISA2	-0.02871868	0.038791	0.018317	
D430020J02RIK	-0.307596242	2.006133	1.428916	
VMN2R51	0	0	0	
PRKRA	0.086083188	10.2536	10.945521	
2010300C02RIK	0.302888483	0.199019	0.479124	
GM4832	-0.139838799	0.101782	0	
LAMB1	0.011011412	0.030707	0.038604	
1700092K14RIK	0	0	0	
MRGPRA4	0	0	0	
OLFR525	0	0	0	
SLCO6C1	0	0	0	
FOXO3	-0.092426447	6.412987	5.952966	
OXTR	-0.009869781	0.013074	0.006167	
D830030K20RIK	-0.013397746	0.0114	0.002051	
IRS3	0.123851626	0.080265	0.1771	
HOOK2	0.697492695	1.253785	2.654927	
EXOSC5	0.664191969	16.9022655	27.3693705	
OLFR1140	0	0	0	
ZCCHC7	0.249432147	7.345535	8.920664	
GTF2B	0.007720391	40.776569	41.00073	
KIF22	0.027965538	34.196979	34.885901	
OAS1E	0	0	0	
4930430D24RIK	0	0	0	
BATF	0.489543175	3.263802	4.986379	
NRROS	-1.485846987	86.816088	30.353756	
RAB11A	-1.260156006	88.792203	36.488138	
MMP23	0.117593014	0.023206	0.1101	
IMMP1L	0.050633927	15.969969	16.576135	
1700109G15RIK	0	0	0	
STYK1	-0.00142217	0.017977	0.016974	
CCDC113	0	0	0	
IDH3A	0.952011842	41.568482	81.351646	
SLC25A36	-0.176564433	10.475724	9.153807	
CPNE2	1.151266281	43.48149	97.797285	
ICA1L	0.031605872	0.016558	0.039074	
CYP11B1	0	0	0	
GAPVD1	0.074577576	17.862694	18.86341	
ADAMTSL3	0	0	0.003797	
GAD2	0.022995076	0.00307	0.019186	
IGSF11	1.97724562	0.13355	3.463247	
MIR7028	0	0	0	
CCDC84	0.103601461	4.937666	5.379739	
ELOF1	0.403194377	42.239405	56.181206	
PIK3R5	1.790728683	36.477843	128.66944	
OLFR1151	0	0	0	
BAMBI	-0.779267384	2.855111	1.246229	
TBX3OS2	0	0	0	
MIR8114	-7.999250218	254.866989	0	
4930429F11RIK	0	0	0	
MRPL36	0.591263756	35.554766	54.072163	
NPM3-PS1	0.212621506	0.328632	0.539608	
ATR	0.985267199	4.144717	9.184893	
MIDN	-0.000989167	26.697547	26.678563	
F8A	-0.621496708	5.167451	3.00882	
LAG3	0.029438704	0.125784	0.148992	
6430571L13RIK	-0.000949611	0.012152	0.011486	
CYP2C66	0	0	0	
MIR1902	0	0	0	
OLFR267	0	0	0	
OLFR320	0	0	0	
ADCYAP1R1	-0.010490418	0.012349	0.0050145	
DCP2	0.351872324	7.139436	9.387677	
GM6408	0	0	0.013751	
IFI44L	0	0	0	
CALM1	-0.220013744	275.416586	236.319466	
GM16863	0	0	0	
MIR20A	0	0	0	
GPX7	-0.355607986	0.932731	0.510507	
EME2	0.61986689	2.860643	4.932779	
OLFR157	0	0	0	
KLHL8	0.521570684	1.523443	2.622446	
GM29089	0	0	0	
VMN1R173	0	0	0	
OVCA2	0.194552584	6.567514	7.66003	
IL18RAP	-0.154976842	1.181296	0.959124	
DBPHT2	0.024082969	0.035041	0.052464	
HCFC1R1	-0.562952172	19.667524	12.990169	
GM5460	0	0	0	
TGM2	-1.230034356	60.744238	25.322019	
VMN1R91	0	0	0	
ZDHHC8	-0.279541578	5.33977	4.223037	
TSX	0	0	0	
NHLH1	0	0	0.02363	
PMS2	0.352065921	4.089326	5.49595	
MIR6897	0	0	0	
FAM107A	0.032009556	0.00275	0.025247	
GM15299	0	0	0	
SHQ1	0.652796573	5.272683	8.861993	
OLFR142	0	0	0	
CUL1	0.349963642	33.231221	42.628667	
5031414D18RIK	-1.117014443	1.527491	0.165292	
ZCWPW1	-1.208044134	4.406318	1.340152	
RAB34	0.914487786	2.9784445	6.498969	
PRSS48	0	0	0	
SLC25A16	0.213783595	6.032576	7.155859	
KCTD16	0	0	0	
4930548K13RIK	0	0	0	
1810041L15RIK	-0.000360629	0.00025	0	
CCDC147	0	0	0	
APOL11A	0	0	0	
OLFR1294	0	0	0	
SLC6A12	1.340021076	0.036286	1.62341	
CD46	0.071697333	0.028293	0.080687	
RAX	0	0	0	
NUDT1	0.836294479	8.197869	15.422412	
MIR671	-3.75E-05	2.60E-05	0	
FOXN4	0	0	0	
TRAF5	-0.275238367	3.278739	2.535581	
DNASE1L3	-0.079183955	0.105846	0.046786	
GM561	0.230672963	20.077278	23.731702	
FAT3	-0.361383264	0.426356	0.110301	
VMN2R81	0	0	0	
RPP14	1.002224435	6.720423	14.464672	
OLFR1275	0	0	0	
CCDC67	0.010760351	0.010901	0.018469	
MRGPRA1	0	0	0	
TWIST1	0	0	0.03794	
MUP15	0	0	0	
3110021N24RIK	0.331018166	0.035495	0.30255	
WNT8B	0	0	0	
SRCRB4D	-0.054989758	0.905787	0.834513	
NUP50	0.346371008	17.524698	22.551534	
CHADL	0.05696314	0.060916	0.103643	
PTCH2	-0.012252569	0.008529	0	
G630071F17RIK	0	0	0.00156	
SNORD16A	0	0	0	
FAM83B	0	0	0	
SPINK6	0	0	0	
PRPF3	0.416069112	13.904964	18.887501	
RASGRF1	0	0	0	
KLRA22	0	0	0	
LY6G6C	0	0	0	
LRFN4	0.625603977	1.681419	3.137045	
VMN1R194	0	0	0	
ODF3B	0	0	0	
FAM133B	1.817783378	9.411696	35.705302	
DYNLL1	0.029375334	75.447276	77.019807	
DDB2	0.421014808	0.867285	1.50005	
2810454H06RIK	0.025982036	0.032658	0.051424	
MICU2	0.326994975	27.9381	35.29989	
COIL	0.666394311	3.787747	6.59864	
TMEM121	0	0	0.019381	
AI606473	-1.09257198	1.484992	0.165274	
IRGM1	-0.181879658	16.206834	14.168748	
OLFR1138	0	0	0	
LAP3	0.510488369	24.606344	35.477065	
MIR297B	0	0	0	
GYG	-0.885828703	32.894041	17.342661	
VAX1	0	0	0	
PPP1R11	0.217131206	20.412904	23.890784	
IGFBP2	0	0	0	
CCZ1	0.520166655	31.109578	45.049017	
AI854703	0.044376605	0.008468	0.03997	
3110002H16RIK	-0.003996008	24.192073	24.122392	
FAM64A	-0.482049049	26.619831	18.774695	
REL	0.57541886	3.404764	5.563583	
2010016I18RIK	-0.00841576	0.126474	0.119922	
LRGUK	0.012638802	0.009997	0.018884	
E130102H24RIK	0.105796868	0.210063	0.302135	
UGT1A2	-3.63E-05	0.07455	0.074523	
PPP1R2	-0.078341213	28.805256	27.22993	
GM10364	-0.07166246	0.050927	0	
ARHGEF26	0.036963115	0.011409	0.037657	
1700123L14RIK	0	0	0	
TPD52L1	0	0	0.051031	
H2-Q10	0.026393331	0.489479	0.516979	
MAPKBP1	0.262982159	2.124909	2.749755	
5530601H04RIK	0.471155353	0.800571	1.495986	
FNDC8	0.078438422	0.015203	0.071927	
SAMD10	0.501515604	2.695446	4.231643	
MIR6930	0	0	0	
MST1	0.065339426	0.054821	0.103692	
KCNK15	0	0	0	
MIR26A-2	0	0	0	
CCDC74A	0.092844488	0.079737	0.151508	
RHOX2B	0	0	0	
MUP19	0	0	0	
EFNA4	-0.005697947	0.082013	0.077748	
GPLD1	0.217400274	3.086527	3.751146	
HUS1	0.504222691	4.503745	6.806286	
SMOK3B	-0.018350387	0.014086	0.001269	
MIR7045	0	0	0	
STPG2	0	0	0	
9530027J09RIK	0.358060957	0.250683	0.603003	
4930565D16RIK	0	0	0	
OLFR30	0	0	0	
TAAR4	0	0	0	
OLFR486	0	0	0	
NCSTN	-0.135657654	65.490764	59.523537	
HSP90AA1	0.891046291	247.286556	459.452532	
NKX6-2	0.067864755	0.150813	0.206241	
MAP2K3	0.832605168	80.573213	144.2736	
KLRA5	0	0	0	
MYOZ2	0	0	0	
2410012E07RIK	0	0	0.023505	
9430041J12RIK	0	0	0	
GM1673	-0.275646513	1.27097	0.876003	
VSTM5	0	0	0	
GM5420	0	0	0	
PCP4	0	0	0	
MRPL18	0.321123571	68.268802	85.537731	
4932435O22RIK	0	0	0	
ARL15	0.412727585	2.539439	3.711702	
GM10619	0	0	0	
OLIG3	0	0	0	
LAMA5	0	0	0.002403	
SMG5	0.595546591	19.599299	30.126467	
OLFR344	0	0	0	
GPR157	-1.318117686	3.927845	0.976351	
ZFP641	0	0	0.007763	
OLFR1351	0	0	0	
CNR2	-1.555257417	5.056597	1.060865	
TRAIP	0.428019951	6.592324	9.214605	
OLFR1287	0	0	0	
OLFR329-PS	0	0	0	
ICAM1	1.820046573	17.376466	63.885941	
PHIP	0.246329169	6.485475	7.879159	
GM3434	0	0	0	
TAAR7E	0	0	0	
OLFR358	0	0	0	
ARID2	0.513899337	4.505845	6.86182	
OLFR1093	0	0	0	
ICAM4	-0.057794931	0.081246	0.038787	
OLFR710	0	0	0	
IL7	-0.120235223	0.125642	0.035633	
OLFR856-PS1	0.0711801	3.482134	3.708821	
CCDC94	0.988686507	10.295762	21.415056	
SLC26A8	0	0	0.015521	
PCDHB21	0	0	0	
LGALSL	1.521180683	1.372017	5.808302	
LETM2	0.065261187	0.391311	0.455693	
GTPBP3	0.445018025	7.484705	10.550493	
NLRP2	0	0	0	
PLEK	-1.839647396	113.138008	30.889025	
IRS1	0	0	0	
COL5A2	-0.070602277	0.169084	0.113249	
TGTP1	-0.034361045	0.144211	0.117281	
VMN2R31	0	0	0.003774	
PTPRN	0.761686747	0.462508	1.479641	
PBXIP1	0.082559894	8.751226	9.325527	
ACAP1	-0.701970924	3.920518	2.024799	
LMNB2	0.311506381	20.134235	25.227645	
EIF1AX	0.57466884	95.915716	143.340022	
CPA3	-0.126191846	0.091409	0	
SLC25A30	0.190579448	10.051374	11.612071	
SCGB2B24	0	0	0	
OLFR659	0	0	0	
DIXDC1	-0.010069126	0.041396	0.034153	
MIR19A	0	0	0	
RPA3	0.369740122	17.450979	22.84088	
NAA15	0.582635595	26.190568	39.720122	
PCDHGB7	-0.090373599	0.573175	0.477651	
STT3B	-0.300586773	52.809125	42.688818	
OOG3	0	0	0	
ABCD4	-0.610285284	11.411268	7.130214	
UBE2K	0.111679697	14.422954	15.664278	
MIR344I	0	0	0	
OLFR707	0	0	0	
ZFP174	0.033462963	0.174004	0.201553	
SYNB	0	0	0.004639	
GM5885	0	0	0	
SERINC4	-0.01903227	0.036738	0.023151	
NEMF	0.347604038	13.567309	17.536109	
DNMT3AOS	0.044540012	1.015099	1.078281	
ERICH2	0	0	0.323724	
LRRC45	0.298638725	8.841706	11.105134	
MTHFS	-0.71790378	17.103029	10.006283	
LPCAT1	1.497264707	13.36361	39.549471	
GNAT3	-0.760984071	1.500991	0.475819	
SLC6A9	0.412298578	0.325478	0.763952	
NXF1	0.494715154	18.9503095	27.1108345	
POM121	0.517062055	13.78336	20.155551	
RNASE9	0	0	0	
PRL6A1	0	0	0	
OLFR669	0	0	0	
ZFP523	0.087675616	2.025023	2.214561	
PLAC9A	0	0	0	
MTMR1	0.92635501	6.478366	13.212398	
CTXN1	0.425866384	0.139662	0.530998	
LGI3	0	0	0	
PIEZO1	0.012491793	54.03352	54.512105	
RCOR2	0.314819549	0.283786	0.596845	
GM14920	0	0	0	
C130071C03RIK	0	0	0	
VMN1R157	0	0	0	
MIR7006	0	0	0	
9130015L21RIK	0	0	0	
ZFP628	0.235869769	3.841223	4.701104	
OLFR1238	0	0	0	
ADAMTS8	0	0	0	
MAGEA1	0	0	0	
EGR4	0	0	0	
TRIM72	-0.018037319	0.012581	0	
ZCCHC12	0	0	0	
IFNA4	0	0	0	
METTL7A3	0	0	0	
RPL7A	0.535741205	960.785168	1393.287224	
GDF1	0	0	0	
GIP	0	0	0	
TTC37	0.769461691	5.532409	10.135364	
ALDH9A1	-0.957049919	57.193996	28.97626	
ALCAM	-0.810559318	47.483013	26.643112	
HDAC8	0.139135319	3.736338	4.215868	
ESP6	0	0	0	
STK25	0.077133422	14.59268	15.449028	
TOMM5	0.982508133	39.250734	78.531326	
OLFR1180	0	0	0	
CES2C	0	0	0	
SC4MOL	-0.738497519	51.438579	30.429756	
NDP	0	0	0	
VMN1R79	0	0	0	
H2-DMB2	-0.707926569	1.938729	0.799088	
ZFP54	0.137998069	1.664023	1.93143	
GM5868	-0.001734916	0.024272	0.023041	
LARP6	0	0	0	
CD79B	-0.806345567	1.608317	0.49151	
SCARNA9	0	0	0	
9130019P16RIK	0	0	0	
OLFR883	0	0	0	
CTNNBL1	0.342587931	16.902574	21.700986	
CABIN1	1.061962811	8.648942	19.144772	
ITPKB	-1.286234782	10.188791	3.587625	
GM960	0	0	0	
ERBB2	-0.008560033	0.005951	0	
NOTCH2	0.217268752	14.231921	16.707575	
MIR98	0	0	0	
GM7102	-0.098400655	0.859216	0.736634	
GM6537	0.126625311	0.033749	0.128582	
GM10408	-0.005231786	0.007782	0.004134	
FAM136A	1.136602326	22.942132	51.639798	
SNIP1	0.100262463	11.314116	12.200344	
A730090N16RIK	-0.157508747	0.21789	0.091926	
PPID	1.141802867	24.812294	55.956529	
KIFC1	-0.155084468	34.724681	31.083614	
MIR208A	0	0	0	
SCD4	-0.066842138	0.063004	0.014877	
RPL17	0.376159944	701.502879	910.766297	
CRAMP1L	0.580673745	4.88233	7.797304	
MIR692-1	0	0	0	
ZDHHC20	-0.407741228	17.960988	13.292843	
CYP2B19	0	0	0	
AZIN2	-0.08648207	0.061779	1.00E-06	
RNASE12	-0.003382252	0.08385	0.081312	
GM20757	0	0	0	
MUP4	0	0	0	
ADAM26A	0	0	0	
RPRM	0.223435312	0.022725	0.194042	
KRTAP19-1	0	0	0	
UNC79	0	0	0.003102	
XLR3B	0.274340977	1.295252	1.775973	
OLFR430	0	0	0	
MIR206	0	0	0	
VMN1R206	0	0	0	
PRKCH	0.337024634	16.882352	21.588072	
GM13102	0	0	0	
MIR7022	0	0	0	
PNMA1	-0.005790699	0.079445	0.075121	
MIR8099-1	0	0	0	
4930529C04RIK	0.002618837	0.038589	0.040476	
ASCL4	-0.00359648	0.002496	0	
CD55	0.015918479	0.184323	0.197463	
MOGAT1	0.035581143	0.02849	0.054171	
TAF13	0.227230833	20.863211	24.592767	
RNF207	-0.017981752	0.012542	0	
5830417I10RIK	0.484257871	5.629844	8.274264	
EXOSC2	0.804756084	20.815656	37.108688	
PRRG4	0.853616175	5.907234	11.481542	
ZFP61	0.04841177	2.316811	2.43	
RDM1	-0.181219144	5.26938	4.529326	
GM10334	0	0	0	
PGAM2	-0.267649345	1.139072	0.776867	
TLL1	-0.007978526	0.006341	0.000791	
SNORD65	0	0	0	
OLFR961	0	0	0	
ABCB1B	0.596637244	13.69914	21.227859	
RIBC1	0.530296227	0.613799	1.33069	
SCAF1	0.248840221	21.326473	25.529465	
2310022B05RIK	0.096498381	4.588037	4.974591	
MOB4	-0.178667622	16.443108	14.41131	
PRAF2	0.162123223	11.367687	12.838609	
UST	0.65802845	0.888019	1.979152	
UHRF1BP1L	0.068545474	13.810736	14.53141	
RGS2	-1.839440722	29.29415	7.465097	
ODF4	0	0	0	
DREH	0	0	0	
2210015D19RIK	0.008155004	4.125406	4.15446	
TATDN1	0.111705662	3.832064	4.221069	
PRKAG3	0.012082745	0.009121	0.017608	
UCKL1	-0.091619283	11.408083	10.644599	
TTBK1	-0.006079673	0.004223	0	
GM17762	-0.040466253	0.063908	0.034481	
MSGN1	0	0	0	
PARL	1.257867303	48.153422	116.546458	
VMN2R69	0	0	0	
OLFR62	0	0	0	
PCGF5	0.340437825	6.867479	8.961336	
DQ267100	0	0	0	
FBXO43	-0.02069585	0.014894	0.000439	
RRAS2	0.29251003	0.688905	1.068519	
CATSPER4	0	0	0	
GM11549	-0.011505658	0.008007	0	
GM15319	0	0	0	
COX15	0.60743282	9.544452	15.064955	
XRCC2	0.120455668	3.871681	4.295898	
HECW1	0	0	0	
ITIH1	0	0	0.046897	
PDE4C	0.009578322	0.101741	0.10908	
KNDC1	0	0	0	
NLRP4C	0	0	0	
USP25	-0.711703717	51.376679	30.981129	
SEC23A	0.069551422	8.527935	8.998523	
OXCT1	0.001191851	46.885614	46.92519	
PRSS35	0	0	0	
AP4E1	0.153970995	3.914517	4.468028	
RDH8	0	0	0	
OLFR1269	0	0	0	
GADL1	0.031747928	0.008274	0.030708	
CEL	0	0	0.014725	
MIR1966	0	0	0	
GLRX3	0.513685732	27.933484	40.308131	
MCEE	-0.860811986	22.678762	12.038534	
XPC	-0.202064688	5.301455	4.47789	
MYO18B	0.013321759	0.010596	0.019971	
4932443I19RIK	0	0	0	
HIF1A	-0.235883059	36.932183	31.210685	
OLFR1132	0	0	0	
4921511H03RIK	0	0	0	
PXMP4	-0.025639295	6.014038	5.890487	
KRTAP21-1	0	0	0	
CCDC13	0	0	0	
BET1	-0.404068959	14.632991	10.814224	
CNKSR2	0	0	0.547253	
OSTC	-0.1609866	100.529736	89.809537	
CCDC71	0.292272262	11.023331	13.72338	
VMN2R75	0	0	0	
CXCR3	-0.86165465	3.618348	1.541574	
NOP14	0.967122669	16.859006	33.913245	
SCGB2B15	0	0	0	
MIR344H-1	0	0	0	
ATP6V0A4	0	0	0	
DIAP2	-0.734637338	8.530106	4.727299	
MIR7650	0	0	0	
GM15179	0	0	0	
OLFR835	0	0	0	
TBC1D21	0	0	0	
CDHR2	0	0	0	
MORN2	0.604353702	1.741835	3.168405	
UNCX	0.043908953	0.037334	0.069391	
UBL5	-0.29425212	29.934869	24.22723	
FAM216A	0.499320361	7.001197	10.310072	
SUOX	0.04551683	2.248137	2.352249	
HAUS5	0.202343527	13.343062	15.502637	
FRS2	0.200968616	4.242596	5.026206	
RAB5B	-0.278522254	35.577073	29.155421	
GM10658	0.129253384	0.368776	0.497068	
CAR14	0	0	0	
SLC2A1	-0.154664419	33.087602	29.622301	
SNORD82	0	0	0	
CTSQ	0	0	0	
MIR497B	0	0	0	
RPL39L	-0.355395689	0.570333	0.227459	
1700030O20RIK	-0.10204935	0.073297	0	
TAX1BP1	0.264139292	47.232766	56.923663	
ATPAF1	-0.022129653	6.5497	6.434778	
1700019C18RIK	0	0	0	
PVR	-0.554247282	9.3015	6.015448	
DKK3	-0.000722208	0.009049	0.008544	
TMEM125	0	0	0	
LMAN1L	-0.026610284	0.018616	0	
IGFBP6	0.032903556	0.026309	0.049985	
CENPE	0.175803553	15.880475	18.068073	
GM16894	0	0	0	
GJD4	0	0	0	
4930544D05RIK	0	0	0	
VMN1R193	0	0	0	
D530049I02RIK	0	0	0	
PLGRKT	0.190343733	26.058647	29.874878	
MGAM	0.142459715	0.086251	0.198988	
VMN2R45	0	0	0	
5830403L16RIK	0	0	0	
PCDHA1	0	0	0	
TRIM58	-0.020561227	0.014354	0	
NMNAT3	0.761906574	2.348754	4.678583	
2510003E04RIK	-0.110322162	12.417315	11.429548	
MIR6339	0	0	0	
SATB2	0.34329133	0.117881	0.418197	
PDE12	0.51286887	9.181044	13.527177	
AK8	-0.136429378	0.22983	0.11886	
HRCT1	0	0	0	
4930515B02RIK	0	0	0	
OLFR851	0	0	0	
PPP2R5E	-0.02159379	10.807852	10.632432	
COL24A1	-0.005924509	0.004115	0	
SOX8	0	0	0	
DMGDH	0	0	0	
SLC9A6	-0.194286354	7.918966	6.795222	
OLFML3	-0.078679788	38.616707	36.514002	
FAM69C	0	0	0	
DLX3	-0.017051041	0.011889	0	
PIF1	0.42980943	6.931302	9.683905	
PSMC3	0.124916485	119.444738	130.338315	
NELL1	0	0	0	
AKAP14	0	0	0.017021	
UVRAG	-0.506568773	15.826526	10.8441	
GM7173	0	0	0	
POLR2L	0.335219563	22.041725	28.068735	
GM2382	-0.701497771	17.62133	10.450879	
MYLK2	-0.014923689	0.010398	0	
EPO	0	0	0	
KRTAP4-16	0	0	0	
UBR1	0.550441728	4.118232	6.495825	
DPEP1	-0.020040579	0.013988	0	
CTU2	0.668559831	7.297263	12.188379	
OLFR772	0	0	0	
OLFR821	0	0	0	
PRPF8	0.664011035	52.702314	84.090336	
CYP4A30B-PS	0	0	0	
SULT2A2	0	0	0	
TNFSF13B	-0.319794547	0.496665	0.199104	
TAMM41	0.466965173	10.505362	14.902698	
EXOC8	-0.016200291	4.831526	4.766409	
WDR91	0.414500466	36.612799	49.131734	
ANXA5	-0.388870425	326.515536	249.132569	
AGPAT4	1.181332466	22.636445	52.604181	
KCNJ4	0	0	0	
PGLYRP3	0	0	0	
PRPF38A	0.376757539	19.143387	25.154584	
LMX1A	-0.001464405	0.001446	0.00043	
PCOLCE	0.156442807	0.042758	0.162191	
RNF138RT1	-0.041869041	0.057672	0.027418	
ST8SIA6	0.036724367	0.01931	0.04559	
OLFR291	0	0	0	
AMN	0.146004404	0.01927	0.127823	
1700010I02RIK	-0.058094792	0.04109	0	
6330415B21RIK	0.082693068	0.128354	0.194919	
SLC27A1	0.209583219	67.050679	77.69068	
EAR6	-0.224941677	0.16873	0	
MIR3057	0	0	0	
PACRG	2.074748501	0.371992	4.779804	
ARSI	-0.026870865	0.0188	0	
D330045A20RIK	-0.560816982	6.668169	4.198391	
RPL39	0.276701234	1133.226228	1373.026336	
TNFRSF13C	-0.080177727	0.217968	0.152126	
ENO1	0.474284302	825.041882	1146.561234	
A530046M15RIK	0	0	0	
SOCS3	2.631563419	1.120912	12.143232	
PPM1E	0.09189685	0.57417	0.677704	
OLFR26	0	0	0	
DOCK4	-1.751828182	10.947905	2.547635	
MAML1	0.371981355	4.891413	6.624248	
GUCY1A2	-0.001063276	0.004431	0.003691	
TAGAP1	0.363131976	6.391667	8.507274	
MRPL50	0.866605878	14.410533	27.099075	
PPWD1	0.316821159	6.044657	7.774705	
RRAGA	-0.649157318	60.108852	37.966222	
PIRT	0.099356784	0.064608	0.14051	
ZFP128	-0.215697544	0.833315	0.578722	
OLFR1048	0	0	0	
ABCA9	-0.601929209	0.76679	0.164089	
MIR429	0	0	0	
OLFR937	0	0	0	
AGPAT3	-1.302610058	19.746173	7.410335	
